batter,batter_whiff_avg,batter_hardhit_avg,batter_xbh_avg,batter_whiff_max
571448,0.11115888536434294,0.0813591741855353,0.013822911265803166,0.3333333333333333
571466,0.008403361344537815,0.031746031746031744,0.0,0.058823529411764705
571657,0.09680346967787327,0.09383741766545145,0.04528090293930664,0.2
571771,0.12883980796941247,0.09784385475664525,0.02751413771139008,0.2857142857142857
571912,0.06651138716356107,0.06403430937592428,0.02406832298136646,0.17391304347826086
571970,0.11637645307065113,0.07349601127449817,0.02040599617860577,0.25
572138,0.03333333333333333,0.23703703703703705,0.0,0.2
572191,0.16451390153102768,0.06141754730935146,0.024760697024846658,0.2807017543859649
572233,0.11888911172873788,0.08673848769674862,0.014586452754507328,0.20689655172413793
573262,0.0908142370217429,0.08778767804364983,0.01488490977580542,0.2
575929,0.1196379902566406,0.08863644235522262,0.024005300833328455,0.20300751879699247
578428,0.1806338383838384,0.06358405483405484,0.004871933621933622,1.0
592178,0.1949408721359941,0.047174796747967485,0.009993224932249321,0.4
592192,0.11925026709696476,0.06105583423359129,0.0044694132334581775,0.25
592206,0.17330435102495495,0.06668190172442925,0.02553106386302381,0.3617021276595745
592450,0.18783414114807104,0.08241879608404469,0.02597312478765657,0.3333333333333333
592518,0.13719259155471286,0.11523238373675347,0.02004178825914058,0.2222222222222222
592626,0.1366976300070752,0.07175557027786243,0.011923252992057827,0.5
592663,0.12356560478717182,0.07534955021319634,0.018112702098244737,0.2
592669,0.08184295256944936,0.10852998869018167,0.05874603174603175,0.1875
592696,0.19722222222222222,0.10833333333333334,0.0,0.6
592885,0.17674151812497352,0.08869422467177258,0.01651831388726598,0.5
593428,0.0970941036231459,0.11026734403945873,0.016583764767825103,0.25
593871,0.10045859777913141,0.10954900826037545,0.038058574803547796,0.21666666666666667
595777,0.102492514992515,0.07520906270906272,0.018205668205668206,0.2727272727272727
595879,0.18893139665150535,0.07854761205460967,0.02616271349039879,0.5384615384615384
595978,0.15254258167859375,0.0841240880140311,0.015460545030437502,0.2923076923076923
596019,0.13501683956515906,0.08798645035616223,0.017774470728767984,0.38461538461538464
596103,0.08998939760147064,0.06607790536486159,0.010889680057271622,0.2
596115,0.20177367095544788,0.09418018036647298,0.02409959644140772,0.3333333333333333
596142,0.09104180133591898,0.10681907634848811,0.025714142067083244,0.21568627450980393
596146,0.10771859410603236,0.089436336972731,0.012173830083556669,0.2153846153846154
600869,0.1370586474541146,0.03939241276429065,0.00618171362852214,0.375
602104,0.07667373504611273,0.0776626524918186,0.025790374485860353,0.18232044198895028
605113,0.21581196581196582,0.08333333333333333,0.0,0.5
605131,0.09898682877406281,0.05212765957446808,0.034523809523809526,0.25
605137,0.11041521388704863,0.08218937411917754,0.01438527256996302,0.2857142857142857
605141,0.07498717340733117,0.10072274445281333,0.017992276638428346,0.14388489208633093
605170,0.09888606270853549,0.08892206906510597,0.01841512906216075,0.20833333333333334
605204,0.18571428571428572,0.06190476190476191,0.0,0.5
605244,0.025,0.05,0.0,0.125
605361,0.08340496391911055,0.0834711618481013,0.011924547506638572,0.16666666666666666
606115,0.10259125397780217,0.08413026100959782,0.021899348997214144,0.19047619047619047
606192,0.13407108985078606,0.06466582971591336,0.021667726782351484,0.25
606466,0.0936597762041753,0.11447733177553529,0.02800540744329638,0.16666666666666666
606992,0.20379188736863224,0.04720522107540457,0.010098293160114288,0.5
607043,0.08324760603891589,0.13662085244219854,0.020821384231658493,0.17543859649122806
607208,0.14384116695357066,0.07658923934768115,0.025148857178724726,0.23809523809523808
607680,0.12765752765752766,0.08345481678815012,0.012345679012345678,0.5
607732,0.14610424488305304,0.031373795805004004,0.002838345864661654,0.2631578947368421
608070,0.0620745567639577,0.0873658087047536,0.019324306528238078,0.12631578947368421
608324,0.04012428837383632,0.11296056308213012,0.048753320858456344,0.12
608348,0.09504043786529359,0.10842420677643062,0.0548680452789933,0.1875
608369,0.12476850916930661,0.09249357781849735,0.02989866060031327,0.23469387755102042
608385,0.09165694812433943,0.10000716674629717,0.027558275058275062,0.19047619047619047
608671,0.1141076065129248,0.045303326810176126,0.0027397260273972603,0.4166666666666667
608701,0.07282411953577474,0.058638328855760986,0.015530007877945033,0.1927710843373494
609280,0.08556985221947423,0.18459955631198136,0.06274173300914493,0.18518518518518517
620443,0.12805225855048644,0.09132988296750093,0.009603639411990855,0.3333333333333333
621020,0.1362699528256959,0.07233686601608601,0.015985466821197118,0.25
621028,0.08297493051384823,0.05275199843398509,0.015194805194805195,0.2222222222222222
621035,0.15787266426508922,0.03285558278486142,0.02690369115404476,0.35
621043,0.07565361487439864,0.13234942223215612,0.011648541225358007,0.1686746987951807
621438,0.13231529194071381,0.07463743925503673,0.016659866846007083,0.23076923076923078
621439,0.1372460903893425,0.17509714794415607,0.026777896847838097,0.3333333333333333
621493,0.08023767243354288,0.06822152233442545,0.022176375940969793,0.19672131147540983
621512,0.11670017887356446,0.060514125906996376,0.0,0.25
621566,0.10277072345179115,0.08902000252397886,0.017578563779845426,0.19047619047619047
622534,0.13010204081632654,0.07142857142857142,0.0,0.5
622569,0.06096681096681096,0.06543109668109667,0.002232142857142857,0.14285714285714285
622761,0.19161074150435853,0.06663201652563355,0.05516150516150516,0.6
623168,0.1027118654869851,0.056673257630195435,0.018137874884286368,0.23076923076923078
623993,0.10243074116953621,0.10055409469607718,0.01454286237468811,0.15384615384615385
