pitcher,balls,strikes,count_prior_0,count_prior_1,count_prior_2,count_prior_3,count_prior_4,count_prior_5,count_prior_6,count_prior_7,count_prior_8,count_prior_9,count_prior_10
642547,0,1,0.5410018047955998,0.0,0.13740080786088749,0.23178015870742258,0.00032228492852436476,0.0,0.08483255507491334,0.0,0.0,0.0,0.004662388632652476
642547,0,2,0.5254633845636549,0.0,0.13739720077896242,0.1541392885663449,0.015228995334631604,0.0,0.15135127562099837,0.0,0.0,0.0,0.016419855135407762
642547,1,0,0.46003982950807853,0.0,0.10245735449163311,0.3010191668243627,0.0004055040415236139,0.0,0.13021185333369376,0.0,0.0,0.0,0.005866291800708281
642547,1,1,0.551984089073397,0.0,0.0942236041027957,0.20414969472212333,0.00944059891784855,0.0,0.1345480758374515,0.0,0.0,0.0,0.005653937346383999
642547,1,2,0.4889360514767433,0.0,0.1313806894569068,0.1326743723946663,0.009191067668918633,0.0,0.18385517515452324,0.0,0.0,0.0,0.05396264384824169
642547,2,0,0.6598848368522073,0.0,0.018234165067178502,0.2511708253358925,0.0008637236084452976,0.0,0.06735124760076776,0.0,0.0,0.0,0.0024952015355086373
642547,2,1,0.5886168039130704,0.0,0.022769487957402017,0.22675066559346171,0.0006965512971333045,0.0,0.15915423193610304,0.0,0.0,0.0,0.002012259302829546
642547,2,2,0.5249520153550864,0.0,0.08259756877799104,0.17132117722328857,0.00869321817018554,0.0,0.17806301983365322,0.0,0.0,0.0,0.034373000639795266
642547,3,0,0.7552996374493495,0.0,0.04052036681595223,0.11371294519087224,0.0019193857965451057,0.0,0.08300277244615056,0.0,0.0,0.0,0.005544892301130305
642547,3,1,0.6162805984276812,0.0,0.02497830831120343,0.24817921278889385,0.0011831830252675309,0.0,0.10596061315173665,0.0,0.0,0.0,0.003418084295217311
642547,3,2,0.5999322569718867,0.0,0.028373038274810882,0.21245342666817207,0.0005080727108501751,0.0,0.15138308682398102,0.0,0.0,0.0,0.007350118550299199
642585,0,0,0.0,0.6650882479552304,0.14449705840149232,0.0,0.0,0.0004783087004352609,0.0,0.17955708614339697,0.0,0.0,0.010379298799445161
642585,0,1,0.0,0.43623188405797103,0.07657004830917874,0.0,0.0,0.01747181964573269,0.0,0.4689210950080515,0.0,0.0,0.0008051529790660225
642585,0,2,0.0,0.4321206743566992,0.052942916296953565,0.0,0.0,0.0009859016070196194,0.0,0.512964606132308,0.0,0.0,0.0009859016070196194
642585,1,0,0.0,0.6749821810406273,0.14088857210738895,0.0,0.0,0.0007919537499010057,0.0,0.18254533935218184,0.0,0.0,0.0007919537499010057
642585,1,1,0.0,0.5644546147978643,0.0806000508517671,0.0,0.0,0.0008475294516484447,0.0,0.35325027544707177,0.0,0.0,0.0008475294516484447
642585,1,2,0.0,0.4221598877980365,0.057971014492753624,0.0,0.0,0.0007791803023219573,0.0,0.518310737104566,0.0,0.0,0.0007791803023219573
642585,2,0,0.0,0.8043478260869567,0.03985507246376811,0.0,0.0,0.0012077294685990338,0.0,0.15338164251207728,0.0,0.0,0.0012077294685990338
642585,2,1,0.0,0.6793478260869565,0.06485507246376812,0.0,0.0,0.0012077294685990338,0.0,0.2533816425120773,0.0,0.0,0.0012077294685990338
642585,2,2,0.0,0.5027173913043479,0.05615942028985507,0.0,0.0,0.0007548309178743961,0.0,0.4396135265700483,0.0,0.0,0.0007548309178743961
642585,3,0,0.0,0.7554347826086957,0.049818840579710144,0.0,0.0,0.0015096618357487923,0.0,0.1917270531400966,0.0,0.0,0.0015096618357487923
642585,3,1,0.0,0.7554347826086957,0.049818840579710144,0.0,0.0,0.0015096618357487923,0.0,0.1917270531400966,0.0,0.0,0.0015096618357487923
642585,3,2,0.0,0.7888198757763976,0.04632505175983437,0.0,0.0,0.000862663906142167,0.0,0.1631297446514838,0.0,0.0,0.000862663906142167
642701,0,0,0.3039447731755424,0.11347797501643656,0.40440499671268904,0.018211702827087443,0.0,0.15996055226824457,0.0,0.0,0.0,0.0,0.0
642701,0,1,0.2958367797077474,0.13711975002297583,0.38250160830805996,0.07922065986582116,0.0,0.10532120209539565,0.0,0.0,0.0,0.0,0.0
642701,0,2,0.28049728049728045,0.072002072002072,0.5389795389795389,0.051023051023051026,0.0,0.057498057498057496,0.0,0.0,0.0,0.0,0.0
642701,1,0,0.3237807943690296,0.05396346572817161,0.42299312887548185,0.06602983073571309,0.0,0.13323278029160382,0.0,0.0,0.0,0.0,0.0
642701,1,1,0.2613853807883658,0.16047965301696646,0.44138282944253093,0.08011225921673684,0.0,0.056639877535399924,0.0,0.0,0.0,0.0,0.0
642701,1,2,0.20386198163975938,0.04632267595230558,0.5996623404030812,0.1279940909570539,0.0,0.022158911047799938,0.0,0.0,0.0,0.0,0.0
642701,2,0,0.2683150183150183,0.06257631257631258,0.48473748473748474,0.04884004884004884,0.0,0.13553113553113552,0.0,0.0,0.0,0.0,0.0
642701,2,1,0.2952005259697567,0.044926583388121846,0.527503835196143,0.035064650449265836,0.0,0.09730440499671268,0.0,0.0,0.0,0.0,0.0
642701,2,2,0.21448921448921449,0.027811694478361144,0.5963912630579298,0.11694478361145029,0.0,0.04436304436304436,0.0,0.0,0.0,0.0,0.0
642701,3,0,0.31013431013431014,0.08343508343508343,0.45584045584045585,0.06512006512006512,0.0,0.08547008547008547,0.0,0.0,0.0,0.0,0.0
642701,3,1,0.3405128205128205,0.11008547008547008,0.4229059829059829,0.0547008547008547,0.0,0.0717948717948718,0.0,0.0,0.0,0.0,0.0
642701,3,2,0.26165501165501165,0.06254856254856254,0.5357420357420358,0.07653457653457653,0.0,0.06351981351981352,0.0,0.0,0.0,0.0,0.0
642708,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642708,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642708,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642708,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642708,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642708,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642708,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642759,0,0,0.7610513739545998,0.0,0.0,0.23894862604540024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,0,1,0.6760168302945301,0.0,0.0,0.3239831697054698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,1,0,0.7194950911640953,0.0,0.0,0.2805049088359046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,1,1,0.6061827956989246,0.0,0.0,0.39381720430107525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,1,2,0.6219354838709676,0.0,0.0,0.37806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,2,0,0.6927803379416282,0.0,0.0,0.3072196620583717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,2,1,0.6927803379416282,0.0,0.0,0.3072196620583717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,2,2,0.6061827956989246,0.0,0.0,0.39381720430107525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,3,0,0.6927803379416282,0.0,0.0,0.3072196620583717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,3,1,0.6927803379416282,0.0,0.0,0.3072196620583717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642759,3,2,0.6927803379416282,0.0,0.0,0.3072196620583717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643338,0,0,0.4452978323946066,0.017921146953405017,0.5285031575354157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008277863116572793
643338,0,1,0.447399011915141,0.017000871839581516,0.5350188898575996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005812263876780006
643338,0,2,0.4928641251221897,0.00469208211143695,0.501661779081134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007820136852394918
643338,1,0,0.5096432838368322,0.035842293906810034,0.45383171189622806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000682710360129715
643338,1,1,0.4939619520264682,0.01935483870967742,0.48602150537634414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006617038875103391
643338,1,2,0.5513440860215054,0.0032258064516129032,0.4448924731182796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005376344086021505
643338,2,0,0.5619860847564833,0.007590132827324478,0.4291587602783049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001265022137887413
643338,2,1,0.5412186379928315,0.006617038875103391,0.4510614833195479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011028398125172319
643338,2,2,0.5389183116674692,0.0038517091959557053,0.4565880276039159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006419515326592843
643338,3,0,0.5503421309872922,0.011730205278592375,0.4359726295210166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019550342130987292
643338,3,1,0.5752688172043011,0.009216589861751152,0.41397849462365593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001536098310291859
643338,3,2,0.521298593879239,0.004962779156327543,0.47291149710504554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000827129859387924
643361,0,0,0.41465517241379307,0.0,0.0,0.3031609195402299,0.0,0.28218390804597704,0.0,0.0,0.0,0.0,0.0
643361,0,1,0.290491118077325,0.0,0.0,0.45837687216997564,0.0,0.2511320097526994,0.0,0.0,0.0,0.0,0.0
643361,0,2,0.3994252873563218,0.0,0.0,0.38026819923371646,0.0,0.22030651340996169,0.0,0.0,0.0,0.0,0.0
643361,1,0,0.3687002652519894,0.0,0.0,0.3125552608311229,0.0,0.3187444739168877,0.0,0.0,0.0,0.0,0.0
643361,1,1,0.33055885850178357,0.0,0.0,0.4181529924692826,0.0,0.2512881490289338,0.0,0.0,0.0,0.0,0.0
643361,1,2,0.37374860956618466,0.0,0.0,0.42343344456803855,0.0,0.20281794586577678,0.0,0.0,0.0,0.0,0.0
643361,2,0,0.390282131661442,0.0,0.0,0.3239289446185998,0.0,0.28578892371995823,0.0,0.0,0.0,0.0,0.0
643361,2,1,0.41679160419790107,0.0,0.0,0.3098450774612694,0.0,0.2733633183408296,0.0,0.0,0.0,0.0,0.0
643361,2,2,0.3687002652519894,0.0,0.0,0.42793987621573826,0.0,0.20335985853227234,0.0,0.0,0.0,0.0,0.0
643361,3,0,0.390282131661442,0.0,0.0,0.3239289446185998,0.0,0.28578892371995823,0.0,0.0,0.0,0.0,0.0
643361,3,1,0.4410919540229885,0.0,0.0,0.29693486590038315,0.0,0.26197318007662834,0.0,0.0,0.0,0.0,0.0
643361,3,2,0.39208173690932313,0.0,0.0,0.26394210302256277,0.0,0.3439761600681141,0.0,0.0,0.0,0.0,0.0
643377,0,0,0.13107225561366534,0.11575989384123019,0.0,0.208778913954154,0.5115005333957796,0.032628210131917884,0.0002601930632529337,0.0,0.0,0.0,0.0
