pitcher,balls,strikes,pitch_label,pitch_count,count_total_pitches,pitch_ratio
405395,0,0,OTHER,3.15,3.15,1.0
405395,0,1,CU,0.9,1.35,0.6666666666666666
405395,0,1,OTHER,0.45,1.35,0.3333333333333333
405395,0,2,CU,0.9,0.9,1.0
405395,1,0,OTHER,1.35,1.8,0.75
405395,1,0,CU,0.45,1.8,0.25
405395,1,1,OTHER,0.9,1.35,0.6666666666666666
405395,1,1,CU,0.45,1.35,0.3333333333333333
405395,1,2,CU,0.9,0.9,1.0
405395,2,0,OTHER,0.9,0.9,1.0
405395,2,1,OTHER,0.9,0.9,1.0
405395,3,0,OTHER,0.45,0.45,1.0
405395,3,1,OTHER,0.45,0.45,1.0
424144,0,0,SI,9.6,18.15,0.5289256198347108
424144,0,0,SL,6.6,18.15,0.36363636363636365
424144,0,0,FF,1.95,18.15,0.10743801652892562
424144,0,1,SI,6.3,10.05,0.626865671641791
424144,0,1,SL,2.7,10.05,0.26865671641791045
424144,0,1,FF,1.05,10.05,0.1044776119402985
424144,0,2,SL,3.3,5.25,0.6285714285714286
424144,0,2,SI,1.5,5.25,0.2857142857142857
424144,0,2,FF,0.45,5.25,0.08571428571428572
424144,1,0,SI,5.25,5.7,0.9210526315789473
424144,1,0,FF,0.45,5.7,0.07894736842105263
424144,1,1,SI,1.8,3.45,0.5217391304347826
424144,1,1,SL,1.05,3.45,0.30434782608695654
424144,1,1,FF,0.6,3.45,0.17391304347826086
424144,1,2,SI,1.8,3.9,0.46153846153846156
424144,1,2,SL,1.8,3.9,0.46153846153846156
424144,1,2,FF,0.3,3.9,0.07692307692307693
424144,2,0,SI,1.2,1.5,0.7999999999999999
424144,2,0,SL,0.3,1.5,0.19999999999999998
424144,2,1,SI,1.05,1.35,0.7777777777777778
424144,2,1,FF,0.3,1.35,0.2222222222222222
424144,2,2,SI,1.5,3.15,0.4761904761904762
424144,2,2,SL,1.35,3.15,0.4285714285714286
424144,2,2,FF,0.3,3.15,0.09523809523809523
424144,3,0,SI,0.45,0.45,1.0
424144,3,1,SI,0.45,0.45,1.0
424144,3,2,SL,0.45,0.75,0.6
424144,3,2,SI,0.3,0.75,0.39999999999999997
425794,0,0,SI,345.6,922.05,0.3748169838945828
425794,0,0,CU,240.75,922.05,0.2611029770619815
425794,0,0,FC,219.65,922.05,0.23821918551054716
425794,0,0,FF,67.25,922.05,0.07293530719592213
425794,0,0,CH,34.55,922.05,0.03747085299061873
425794,0,0,OTHER,14.25,922.05,0.015454693346347814
425794,0,1,CU,148.55,462.55,0.3211544697870501
425794,0,1,FC,123.85000000000001,462.55,0.26775483731488486
425794,0,1,SI,100.85,462.55,0.21803048319100635
425794,0,1,CH,55.4,462.55,0.11977083558534211
425794,0,1,FF,29.85,462.55,0.06453356393903362
425794,0,1,OTHER,3.6,462.55,0.0077829423846070694
425794,0,1,SL,0.45,462.55,0.0009728677980758837
425794,0,2,CU,83.7,196.45,0.426062611351489
425794,0,2,SI,56.0,196.45,0.2850598116569102
425794,0,2,FC,31.35,196.45,0.15958259099007382
425794,0,2,FF,20.45,196.45,0.10409773479256809
425794,0,2,CH,3.4,196.45,0.017307202850598117
425794,0,2,SL,1.1,196.45,0.0055993891575464505
425794,0,2,OTHER,0.45,196.45,0.0022906592008144567
425794,1,0,FC,102.55,364.1,0.2816533919252952
425794,1,0,SI,96.65,364.1,0.2654490524581159
425794,1,0,CU,92.85,364.1,0.25501235924196647
425794,1,0,CH,41.45,364.1,0.11384235100247185
425794,1,0,FF,30.150000000000002,364.1,0.08280692117550123
425794,1,0,OTHER,0.45,364.1,0.0012359241966492722
425794,1,1,CU,118.05,363.85,0.324446887453621
425794,1,1,SI,97.15,363.85,0.2670056341899134
425794,1,1,FC,82.65,363.85,0.22715404699738903
425794,1,1,CH,36.7,363.85,0.10086574137694104
425794,1,1,FF,27.75,363.85,0.07626769273052081
425794,1,1,OTHER,0.9,363.85,0.0024735467912601347
425794,1,1,SL,0.65,363.85,0.0017864504603545416
425794,1,2,CU,113.45,290.4,0.390668044077135
425794,1,2,SI,82.15,290.4,0.28288567493112954
425794,1,2,FC,47.0,290.4,0.16184573002754823
425794,1,2,FF,39.75,290.4,0.1368801652892562
425794,1,2,CH,5.2,290.4,0.01790633608815427
425794,1,2,SL,2.4,290.4,0.008264462809917356
425794,1,2,OTHER,0.45,290.4,0.0015495867768595044
425794,2,0,FC,40.65,125.45,0.32403347947389394
425794,2,0,CU,32.3,125.45,0.2574730968513352
425794,2,0,SI,31.55,125.45,0.251494619370267
425794,2,0,FF,15.9,125.45,0.1267437225986449
425794,2,0,CH,5.05,125.45,0.040255081705858904
425794,2,1,CU,67.6,202.45,0.333909607310447
425794,2,1,FC,55.85,202.45,0.27587058532971104
425794,2,1,SI,51.15,202.45,0.25265497653741664
425794,2,1,FF,14.0,202.45,0.06915287725364287
425794,2,1,CH,13.85,202.45,0.06841195356878242
425794,2,2,CU,104.6,279.4,0.3743736578382248
425794,2,2,SI,87.65,279.4,0.3137079455977094
425794,2,2,FC,42.45,279.4,0.15193271295633504
425794,2,2,FF,40.3,279.4,0.14423765211166786
425794,2,2,CH,4.4,279.4,0.015748031496062995
425794,3,0,FF,16.55,32.5,0.5092307692307693
425794,3,0,SI,9.95,32.5,0.3061538461538461
425794,3,0,FC,3.55,32.5,0.10923076923076923
425794,3,0,CU,2.45,32.5,0.07538461538461538
425794,3,1,FC,31.55,80.1,0.3938826466916355
425794,3,1,CU,20.45,80.1,0.25530586766541824
425794,3,1,SI,18.8,80.1,0.23470661672908866
425794,3,1,FF,9.0,80.1,0.11235955056179776
425794,3,1,CH,0.3,80.1,0.003745318352059925
425794,3,2,CU,72.95,171.2,0.4261098130841122
425794,3,2,SI,38.7,171.2,0.2260514018691589
425794,3,2,FC,33.5,171.2,0.19567757009345796
425794,3,2,FF,24.95,171.2,0.14573598130841123
425794,3,2,CH,1.1,171.2,0.006425233644859814
425844,0,0,FF,354.85,844.6,0.4201397111058489
425844,0,0,CU,166.7,844.6,0.19737153682216432
425844,0,0,SL,103.9,844.6,0.12301681269239877
425844,0,0,CH,84.4,844.6,0.09992896045465309
425844,0,0,SI,78.25,844.6,0.09264740705659484
425844,0,0,FC,53.45,844.6,0.06328439497987214
425844,0,0,OTHER,3.05,844.6,0.0036111768884679136
425844,0,1,FF,153.7,442.15000000000003,0.3476195861133099
425844,0,1,CH,87.5,442.15000000000003,0.19789664141128574
425844,0,1,SL,60.4,442.15000000000003,0.13660522447133325
425844,0,1,CU,54.9,442.15000000000003,0.12416600701119529
425844,0,1,SI,52.35,442.15000000000003,0.11839873346149496
425844,0,1,FC,32.1,442.15000000000003,0.07259979644916884
425844,0,1,OTHER,1.2,442.15000000000003,0.002714011082211919
425844,0,2,FF,42.85,171.5,0.24985422740524782
425844,0,2,CH,39.7,171.5,0.2314868804664723
425844,0,2,SL,38.65,171.5,0.22536443148688046
425844,0,2,CU,20.95,171.5,0.12215743440233236
425844,0,2,FC,19.25,171.5,0.11224489795918367
425844,0,2,SI,10.1,171.5,0.05889212827988338
425844,1,0,FF,94.8,288.5,0.3285961871750433
425844,1,0,CH,49.7,288.5,0.17227036395147316
425844,1,0,CU,42.0,288.5,0.14558058925476602
425844,1,0,SI,40.85,288.5,0.1415944540727903
425844,1,0,SL,34.3,288.5,0.11889081455805892
425844,1,0,FC,26.55,288.5,0.09202772963604854
425844,1,0,OTHER,0.3,288.5,0.0010398613518197574
425844,1,1,FF,108.5,352.95,0.30740898144213064
425844,1,1,CH,77.55,352.95,0.21971950701232468
425844,1,1,CU,55.65,352.95,0.1576710582235444
425844,1,1,SL,49.85,352.95,0.14123813571327384
425844,1,1,FC,31.6,352.95,0.08953109505595694
425844,1,1,SI,29.2,352.95,0.08273126505170704
425844,1,1,OTHER,0.6,352.95,0.0016999575010624734
425844,1,2,CH,78.3,292.75,0.267463706233988
425844,1,2,FF,73.8,292.75,0.2520922288642186
425844,1,2,SL,54.2,292.75,0.18514090520922288
425844,1,2,FC,35.6,292.75,0.12160546541417593
425844,1,2,CU,34.95,292.75,0.11938514090520923
425844,1,2,SI,15.6,292.75,0.05328778821520068
425844,1,2,OTHER,0.3,292.75,0.0010247651579846284
425844,2,0,FF,40.3,90.25,0.44653739612188365
425844,2,0,CU,17.9,90.25,0.19833795013850414
425844,2,0,CH,11.75,90.25,0.13019390581717452
425844,2,0,SI,9.0,90.25,0.0997229916897507
425844,2,0,FC,6.4,90.25,0.07091412742382272
425844,2,0,SL,4.9,90.25,0.05429362880886427
425844,2,1,FF,49.0,190.9,0.25667888947092715
425844,2,1,CH,40.75,190.9,0.21346254583551597
425844,2,1,CU,40.6,190.9,0.21267679413305396
425844,2,1,SL,30.3,190.9,0.15872184389732844
425844,2,1,SI,16.65,190.9,0.08721843897328443
425844,2,1,FC,13.6,190.9,0.07124148768988998
425844,2,2,FF,69.45,287.2,0.24181754874651812
425844,2,2,CH,67.6,287.2,0.23537604456824512
425844,2,2,SL,51.1,287.2,0.17792479108635098
425844,2,2,CU,49.1,287.2,0.17096100278551532
425844,2,2,FC,31.3,287.2,0.108983286908078
425844,2,2,SI,18.35,287.2,0.06389275766016714
425844,2,2,OTHER,0.3,287.2,0.0010445682451253482
425844,3,0,FF,12.55,14.7,0.8537414965986395
425844,3,0,SL,0.95,14.7,0.06462585034013606
425844,3,0,CH,0.6,14.7,0.04081632653061225
425844,3,0,FC,0.3,14.7,0.020408163265306124
425844,3,0,SI,0.3,14.7,0.020408163265306124
425844,3,1,FF,27.0,63.550000000000004,0.4248623131392604
425844,3,1,CH,11.4,63.550000000000004,0.17938630999213218
425844,3,1,CU,8.15,63.550000000000004,0.12824547600314712
425844,3,1,FC,6.75,63.550000000000004,0.1062155782848151
425844,3,1,SI,5.15,63.550000000000004,0.08103855232100708
425844,3,1,SL,5.1000000000000005,63.550000000000004,0.08025177025963809
425844,3,2,FF,52.05,146.8,0.35456403269754766
425844,3,2,CU,32.1,146.8,0.21866485013623976
425844,3,2,CH,21.15,146.8,0.1440735694822888
425844,3,2,SL,19.9,146.8,0.135558583106267
425844,3,2,FC,11.3,146.8,0.07697547683923706
425844,3,2,SI,10.3,146.8,0.07016348773841961
425877,0,0,CU,2.7,5.4,0.5
425877,0,0,OTHER,2.25,5.4,0.41666666666666663
425877,0,0,FF,0.45,5.4,0.08333333333333333
425877,0,1,CU,1.8,1.8,1.0
425877,0,2,FF,0.45,0.45,1.0
425877,1,0,CU,1.35,2.7,0.5
425877,1,0,OTHER,1.35,2.7,0.5
425877,1,1,CU,1.35,3.15,0.4285714285714286
425877,1,1,OTHER,0.9,3.15,0.28571428571428575
425877,1,1,FF,0.45,3.15,0.14285714285714288
425877,1,1,SL,0.45,3.15,0.14285714285714288
425877,1,2,CU,0.9,2.25,0.4
425877,1,2,FF,0.9,2.25,0.4
425877,1,2,OTHER,0.45,2.25,0.2
425877,2,1,CU,0.45,0.45,1.0
425877,2,2,CU,0.45,0.9,0.5
425877,2,2,OTHER,0.45,0.9,0.5
425877,3,2,FF,0.45,0.9,0.5
425877,3,2,OTHER,0.45,0.9,0.5
429722,0,0,SL,40.8,82.5,0.4945454545454545
429722,0,0,FF,39.3,82.5,0.4763636363636363
429722,0,0,CH,2.4,82.5,0.02909090909090909
429722,0,1,FF,18.9,40.5,0.4666666666666666
429722,0,1,SL,17.099999999999998,40.5,0.42222222222222217
429722,0,1,CH,4.5,40.5,0.1111111111111111
429722,0,2,SL,11.4,18.0,0.6333333333333333
429722,0,2,FF,6.6,18.0,0.36666666666666664
429722,1,0,FF,18.0,33.0,0.5454545454545454
429722,1,0,SL,14.7,33.0,0.44545454545454544
429722,1,0,CH,0.3,33.0,0.00909090909090909
429722,1,1,SL,18.3,33.9,0.5398230088495576
429722,1,1,FF,13.5,33.9,0.39823008849557523
429722,1,1,CH,2.1,33.9,0.06194690265486726
429722,1,2,SL,20.7,31.2,0.6634615384615384
429722,1,2,FF,10.5,31.2,0.33653846153846156
429722,2,0,FF,6.0,10.5,0.5714285714285714
429722,2,0,SL,4.5,10.5,0.42857142857142855
429722,2,1,FF,8.1,16.2,0.5
429722,2,1,SL,8.1,16.2,0.5
429722,2,2,SL,16.5,26.4,0.625
429722,2,2,FF,9.0,26.4,0.34090909090909094
429722,2,2,CH,0.8999999999999999,26.4,0.03409090909090909
429722,3,0,FF,3.0,3.5999999999999996,0.8333333333333334
429722,3,0,SL,0.6,3.5999999999999996,0.16666666666666669
429722,3,1,FF,3.3,5.3999999999999995,0.6111111111111112
429722,3,1,SL,1.7999999999999998,5.3999999999999995,0.3333333333333333
429722,3,1,CH,0.3,5.3999999999999995,0.05555555555555556
429722,3,2,SL,9.9,17.7,0.5593220338983051
429722,3,2,FF,7.8,17.7,0.4406779661016949
431148,0,0,FF,10.2,16.5,0.6181818181818182
431148,0,0,CH,4.5,16.5,0.2727272727272727
431148,0,0,SL,1.7999999999999998,16.5,0.10909090909090909
431148,0,1,CH,3.0,7.199999999999999,0.4166666666666667
431148,0,1,FF,2.6999999999999997,7.199999999999999,0.375
431148,0,1,SL,1.5,7.199999999999999,0.20833333333333334
431148,0,2,FF,2.4,3.3,0.7272727272727273
431148,0,2,CH,0.6,3.3,0.18181818181818182
431148,0,2,SL,0.3,3.3,0.09090909090909091
431148,1,0,FF,3.3,7.199999999999999,0.45833333333333337
431148,1,0,CH,3.0,7.199999999999999,0.4166666666666667
431148,1,0,SL,0.8999999999999999,7.199999999999999,0.125
431148,1,1,FF,3.5999999999999996,6.0,0.6
431148,1,1,CH,1.7999999999999998,6.0,0.3
431148,1,1,SL,0.6,6.0,0.09999999999999999
431148,1,2,FF,3.9,6.8999999999999995,0.5652173913043479
431148,1,2,CH,2.4,6.8999999999999995,0.34782608695652173
431148,1,2,SL,0.6,6.8999999999999995,0.08695652173913043
431148,2,0,FF,1.5,3.0,0.5
431148,2,0,CH,0.6,3.0,0.19999999999999998
431148,2,0,SL,0.6,3.0,0.19999999999999998
431148,2,0,SI,0.3,3.0,0.09999999999999999
431148,2,1,CH,1.2,3.0,0.39999999999999997
431148,2,1,SL,1.2,3.0,0.39999999999999997
431148,2,1,FF,0.6,3.0,0.19999999999999998
431148,2,2,CH,2.1,4.5,0.4666666666666667
431148,2,2,FF,1.7999999999999998,4.5,0.39999999999999997
431148,2,2,SL,0.6,4.5,0.13333333333333333
431148,3,0,FF,0.6,0.6,1.0
431148,3,1,FF,1.2,1.5,0.7999999999999999
431148,3,1,SL,0.3,1.5,0.19999999999999998
431148,3,2,FF,1.7999999999999998,2.4,0.75
431148,3,2,SL,0.6,2.4,0.25
433589,0,0,FF,36.3,93.89999999999999,0.3865814696485623
433589,0,0,FC,30.9,93.89999999999999,0.329073482428115
433589,0,0,CH,19.2,93.89999999999999,0.20447284345047925
433589,0,0,CU,7.5,93.89999999999999,0.07987220447284346
433589,0,1,FF,26.4,44.4,0.5945945945945946
433589,0,1,FC,6.8999999999999995,44.4,0.1554054054054054
433589,0,1,CH,6.6,44.4,0.14864864864864866
433589,0,1,CU,4.2,44.4,0.0945945945945946
433589,0,1,OTHER,0.3,44.4,0.006756756756756757
433589,0,2,FF,10.799999999999999,21.599999999999998,0.5
433589,0,2,CU,6.6,21.599999999999998,0.3055555555555556
433589,0,2,CH,2.6999999999999997,21.599999999999998,0.125
433589,0,2,FC,1.5,21.599999999999998,0.06944444444444445
433589,1,0,FF,15.299999999999999,34.8,0.4396551724137931
433589,1,0,FC,9.299999999999999,34.8,0.2672413793103448
433589,1,0,CH,6.8999999999999995,34.8,0.19827586206896552
433589,1,0,CU,3.3,34.8,0.09482758620689656
433589,1,1,FF,20.4,30.599999999999998,0.6666666666666666
433589,1,1,CU,3.9,30.599999999999998,0.12745098039215688
433589,1,1,FC,3.9,30.599999999999998,0.12745098039215688
433589,1,1,CH,2.4,30.599999999999998,0.0784313725490196
433589,1,2,FF,12.6,31.2,0.40384615384615385
433589,1,2,CU,8.4,31.2,0.2692307692307693
433589,1,2,FC,5.3999999999999995,31.2,0.17307692307692307
433589,1,2,CH,4.8,31.2,0.15384615384615385
433589,2,0,FF,4.2,9.9,0.42424242424242425
433589,2,0,FC,3.9,9.9,0.3939393939393939
433589,2,0,CH,1.7999999999999998,9.9,0.1818181818181818
433589,2,1,FF,7.5,14.399999999999999,0.5208333333333334
433589,2,1,CH,3.3,14.399999999999999,0.22916666666666669
433589,2,1,FC,3.3,14.399999999999999,0.22916666666666669
433589,2,1,CU,0.3,14.399999999999999,0.020833333333333336
433589,2,2,FF,10.2,27.3,0.3736263736263736
433589,2,2,CU,9.299999999999999,27.3,0.3406593406593406
433589,2,2,CH,5.3999999999999995,27.3,0.19780219780219777
433589,2,2,FC,2.4,27.3,0.0879120879120879
433589,3,0,FF,1.5,1.7999999999999998,0.8333333333333334
433589,3,0,CH,0.3,1.7999999999999998,0.16666666666666669
433589,3,1,CH,1.2,3.5999999999999996,0.33333333333333337
433589,3,1,FC,1.2,3.5999999999999996,0.33333333333333337
433589,3,1,FF,1.2,3.5999999999999996,0.33333333333333337
433589,3,2,FC,5.3999999999999995,11.1,0.48648648648648646
433589,3,2,CH,2.6999999999999997,11.1,0.24324324324324323
433589,3,2,FF,2.4,11.1,0.21621621621621623
433589,3,2,CU,0.6,11.1,0.05405405405405406
434378,0,0,FF,907.5,1713.55,0.5296022876484492
434378,0,0,CU,372.85,1713.55,0.217589215371597
434378,0,0,SL,279.4,1713.55,0.16305331037903767
434378,0,0,CH,108.95,1713.55,0.06358145370721602
434378,0,0,ST,42.0,1713.55,0.024510519097779463
434378,0,0,SI,2.85,1713.55,0.0016632137959207494
434378,0,1,FF,397.55,851.35,0.4669642332765608
434378,0,1,SL,193.95,851.35,0.227814647324837
434378,0,1,CU,182.7,851.35,0.2146003406354613
434378,0,1,CH,52.15,851.35,0.06125565278675045
434378,0,1,ST,22.0,851.35,0.025841310859223584
434378,0,1,SI,3.0,851.35,0.0035238151171668526
434378,0,2,SL,198.35,505.15,0.392655646837573
434378,0,2,FF,157.8,505.15,0.31238246065525094
434378,0,2,CU,84.35,505.15,0.16698010491933088
434378,0,2,CH,43.65,505.15,0.0864099772344848
434378,0,2,ST,19.0,505.15,0.03761259031970702
434378,0,2,SI,2.0,505.15,0.00395922003365337
434378,1,0,FF,331.6,676.25,0.4903512014787431
434378,1,0,SL,155.85,676.25,0.23046210720887245
434378,1,0,CU,119.0,676.25,0.17597042513863217
434378,1,0,CH,58.95,676.25,0.08717190388170055
434378,1,0,ST,9.0,676.25,0.013308687615526803
434378,1,0,SI,1.85,676.25,0.002735674676524954
434378,1,1,FF,300.6,653.6,0.45991432068543453
434378,1,1,CU,159.0,653.6,0.24326805385556916
434378,1,1,SL,138.65,653.6,0.2121328029375765
434378,1,1,CH,33.9,653.6,0.051866585067319455
434378,1,1,ST,21.0,653.6,0.032129742962056305
434378,1,1,SI,0.45,653.6,0.0006884944920440636
434378,1,2,FF,246.05,697.2,0.3529116465863454
434378,1,2,SL,226.1,697.2,0.32429718875502006
434378,1,2,CU,131.5,697.2,0.18861158921399884
434378,1,2,CH,57.55,697.2,0.08254446356855995
434378,1,2,ST,34.0,697.2,0.048766494549627074
434378,1,2,SI,2.0,697.2,0.0028686173264486515
434378,2,0,FF,150.25,218.45,0.6878004119935912
434378,2,0,SL,47.05,218.45,0.21538109407187
434378,2,0,CU,11.05,218.45,0.050583657587548646
434378,2,0,CH,7.1,218.45,0.03250171663996338
434378,2,0,ST,3.0,218.45,0.013733119707026781
434378,2,1,FF,170.35,310.25,0.5490733279613215
434378,2,1,SL,73.0,310.25,0.23529411764705882
434378,2,1,CU,45.95,310.25,0.14810636583400485
434378,2,1,CH,18.95,310.25,0.061079774375503625
434378,2,1,ST,2.0,310.25,0.0064464141821112
434378,2,2,FF,245.45,593.35,0.4136681553888935
434378,2,2,SL,177.1,593.35,0.29847476194488914
434378,2,2,CU,84.1,593.35,0.14173759164068422
434378,2,2,CH,52.7,593.35,0.08881772983904947
434378,2,2,ST,34.0,593.35,0.05730176118648352
434378,3,0,FF,55.95,66.65,0.8394598649662416
434378,3,0,SL,8.7,66.65,0.13053263315828956
434378,3,0,CH,1.0,66.65,0.015003750937734431
434378,3,0,ST,1.0,66.65,0.015003750937734431
434378,3,1,FF,90.2,124.15,0.7265404752315747
434378,3,1,SL,25.85,124.15,0.20821586790173177
434378,3,1,CU,4.5,124.15,0.03624647603705195
434378,3,1,CH,3.6,124.15,0.02899718082964156
434378,3,2,FF,175.25,322.5,0.5434108527131783
434378,3,2,SL,92.7,322.5,0.2874418604651163
434378,3,2,CU,29.05,322.5,0.09007751937984497
434378,3,2,CH,17.5,322.5,0.05426356589147287
434378,3,2,ST,8.0,322.5,0.024806201550387597
434671,0,0,FF,33.75,130.5,0.25862068965517243
434671,0,0,SI,32.85,130.5,0.2517241379310345
434671,0,0,FC,27.900000000000002,130.5,0.21379310344827587
434671,0,0,CU,19.35,130.5,0.14827586206896554
434671,0,0,SL,10.8,130.5,0.08275862068965517
434671,0,0,CH,5.8500000000000005,130.5,0.04482758620689656
434671,0,1,FC,21.6,60.75,0.35555555555555557
434671,0,1,CH,13.05,60.75,0.21481481481481482
434671,0,1,FF,12.6,60.75,0.2074074074074074
434671,0,1,SI,5.8500000000000005,60.75,0.09629629629629631
434671,0,1,SL,5.4,60.75,0.08888888888888889
434671,0,1,CU,2.25,60.75,0.037037037037037035
434671,0,2,FC,10.8,29.7,0.36363636363636365
434671,0,2,CH,8.1,29.7,0.2727272727272727
434671,0,2,FF,5.8500000000000005,29.7,0.196969696969697
434671,0,2,SI,2.7,29.7,0.09090909090909091
434671,0,2,SL,1.35,29.7,0.045454545454545456
434671,0,2,CU,0.9,29.7,0.030303030303030304
434671,1,0,CH,16.2,55.35,0.2926829268292683
434671,1,0,FC,13.05,55.35,0.23577235772357724
434671,1,0,SI,11.700000000000001,55.35,0.21138211382113822
434671,1,0,FF,8.55,55.35,0.15447154471544716
434671,1,0,SL,3.15,55.35,0.056910569105691054
434671,1,0,CU,2.7,55.35,0.04878048780487805
434671,1,1,FC,22.5,53.550000000000004,0.4201680672268907
434671,1,1,CH,16.650000000000002,53.550000000000004,0.31092436974789917
434671,1,1,SI,7.2,53.550000000000004,0.13445378151260504
434671,1,1,FF,3.6,53.550000000000004,0.06722689075630252
434671,1,1,SL,3.15,53.550000000000004,0.0588235294117647
434671,1,1,CU,0.45,53.550000000000004,0.008403361344537815
434671,1,2,CH,18.900000000000002,50.4,0.37500000000000006
434671,1,2,FC,13.5,50.4,0.26785714285714285
434671,1,2,FF,9.450000000000001,50.4,0.18750000000000003
434671,1,2,SI,5.4,50.4,0.10714285714285715
434671,1,2,SL,2.25,50.4,0.044642857142857144
434671,1,2,CU,0.9,50.4,0.01785714285714286
434671,2,0,CH,8.1,18.900000000000002,0.4285714285714285
434671,2,0,FC,4.05,18.900000000000002,0.21428571428571425
434671,2,0,SI,3.6,18.900000000000002,0.19047619047619047
434671,2,0,FF,2.7,18.900000000000002,0.14285714285714285
434671,2,0,CU,0.45,18.900000000000002,0.023809523809523808
434671,2,1,CH,12.15,31.5,0.38571428571428573
434671,2,1,SI,8.55,31.5,0.27142857142857146
434671,2,1,FC,5.4,31.5,0.17142857142857143
434671,2,1,FF,2.7,31.5,0.08571428571428572
434671,2,1,SL,1.8,31.5,0.05714285714285714
434671,2,1,CU,0.9,31.5,0.02857142857142857
434671,2,2,CH,21.150000000000002,54.0,0.3916666666666667
434671,2,2,FC,14.4,54.0,0.26666666666666666
434671,2,2,SI,9.450000000000001,54.0,0.17500000000000002
434671,2,2,FF,7.2,54.0,0.13333333333333333
434671,2,2,CU,1.35,54.0,0.025
434671,2,2,SL,0.45,54.0,0.008333333333333333
434671,3,0,FF,3.6,8.1,0.4444444444444445
434671,3,0,SI,1.8,8.1,0.22222222222222224
434671,3,0,FC,1.35,8.1,0.16666666666666669
434671,3,0,CH,0.9,8.1,0.11111111111111112
434671,3,0,SL,0.45,8.1,0.05555555555555556
434671,3,1,SI,6.75,14.85,0.45454545454545453
434671,3,1,FC,4.05,14.85,0.2727272727272727
434671,3,1,CH,2.7,14.85,0.18181818181818182
434671,3,1,FF,1.35,14.85,0.09090909090909091
434671,3,2,CH,18.0,46.800000000000004,0.3846153846153846
434671,3,2,FC,12.6,46.800000000000004,0.2692307692307692
434671,3,2,SI,6.3,46.800000000000004,0.1346153846153846
434671,3,2,FF,5.4,46.800000000000004,0.11538461538461538
434671,3,2,SL,2.7,46.800000000000004,0.05769230769230769
434671,3,2,CU,1.8,46.800000000000004,0.03846153846153846
444482,0,0,OTHER,2.6999999999999997,2.6999999999999997,1.0
444482,0,1,OTHER,1.2,1.2,1.0
444482,0,2,OTHER,1.5,1.5,1.0
444482,1,0,OTHER,1.2,1.2,1.0
444482,1,1,OTHER,0.3,0.3,1.0
444482,1,2,OTHER,0.6,0.6,1.0
444482,2,0,OTHER,0.3,0.3,1.0
444482,2,2,OTHER,0.3,0.3,1.0
444482,3,2,OTHER,0.3,0.3,1.0
444876,0,0,CU,2.7,4.05,0.6666666666666667
444876,0,0,OTHER,1.35,4.05,0.33333333333333337
444876,0,1,OTHER,0.9,1.35,0.6666666666666666
444876,0,1,CU,0.45,1.35,0.3333333333333333
444876,1,0,CU,0.9,1.8,0.5
444876,1,0,OTHER,0.9,1.8,0.5
444876,1,1,OTHER,0.45,0.45,1.0
444876,2,0,OTHER,0.9,1.35,0.6666666666666666
444876,2,0,CU,0.45,1.35,0.3333333333333333
444876,2,1,CU,0.9,0.9,1.0
444876,3,0,OTHER,0.45,0.45,1.0
444876,3,1,OTHER,0.45,0.45,1.0
445213,0,0,SI,32.699999999999996,41.4,0.7898550724637681
445213,0,0,SL,4.8,41.4,0.11594202898550725
445213,0,0,CH,3.5999999999999996,41.4,0.08695652173913043
445213,0,0,FF,0.3,41.4,0.007246376811594203
445213,0,1,SI,11.4,19.5,0.5846153846153846
445213,0,1,SL,4.8,19.5,0.24615384615384614
445213,0,1,CH,3.3,19.5,0.1692307692307692
445213,0,2,SI,6.3,10.799999999999999,0.5833333333333334
445213,0,2,SL,3.0,10.799999999999999,0.2777777777777778
445213,0,2,CH,1.2,10.799999999999999,0.11111111111111112
445213,0,2,FF,0.3,10.799999999999999,0.02777777777777778
445213,1,0,SI,12.9,16.5,0.7818181818181819
445213,1,0,CH,2.1,16.5,0.1272727272727273
445213,1,0,SL,1.5,16.5,0.09090909090909091
445213,1,1,SI,11.4,14.399999999999999,0.7916666666666667
445213,1,1,CH,1.5,14.399999999999999,0.10416666666666667
445213,1,1,SL,1.5,14.399999999999999,0.10416666666666667
445213,1,2,SI,9.299999999999999,15.299999999999999,0.6078431372549019
445213,1,2,SL,4.5,15.299999999999999,0.29411764705882354
445213,1,2,CH,1.2,15.299999999999999,0.0784313725490196
445213,1,2,FF,0.3,15.299999999999999,0.0196078431372549
445213,2,0,SI,6.6,6.8999999999999995,0.9565217391304348
445213,2,0,CH,0.3,6.8999999999999995,0.043478260869565216
445213,2,1,SI,5.3999999999999995,8.7,0.6206896551724138
445213,2,1,CH,2.6999999999999997,8.7,0.3103448275862069
445213,2,1,SL,0.6,8.7,0.06896551724137931
445213,2,2,SI,6.8999999999999995,7.8,0.8846153846153846
445213,2,2,CH,0.6,7.8,0.07692307692307693
445213,2,2,SL,0.3,7.8,0.038461538461538464
445213,3,0,SI,2.1,2.1,1.0
445213,3,1,SI,3.9,4.2,0.9285714285714285
445213,3,1,CH,0.3,4.2,0.07142857142857142
445213,3,2,SI,5.1,5.3999999999999995,0.9444444444444444
445213,3,2,SL,0.3,5.3999999999999995,0.05555555555555556
445276,0,0,FC,641.9,727.45,0.8823974156299401
445276,0,0,SI,42.3,727.45,0.05814832634545329
