batter,stand,p_throws,pitch_label,pitch_count,whiff_rate,foul_rate,in_play_rate,hard_hit_rate,extra_base_hit_rate,avg_delta_run_exp
680686,R,R,FF,10.799999999999999,0.02777777777777778,0.19444444444444448,0.1388888888888889,0.05555555555555556,0.0,-0.045305555555555564
680686,R,R,SI,3.0,0.09999999999999999,0.09999999999999999,0.39999999999999997,0.09999999999999999,0.0,-0.03699999999999999
680686,R,R,SL,5.1,0.47058823529411764,0.058823529411764705,0.0,0.0,0.0,-0.06911764705882353
680686,R,R,SV,0.8999999999999999,0.33333333333333337,0.0,0.0,0.0,0.0,-0.05933333333333334
680700,L,L,CH,6.45,0.1317829457364341,0.0,0.15503875968992248,0.15503875968992248,0.0,0.006488372093023255
680700,L,L,CU,12.4,0.08064516129032258,0.29838709677419356,0.47177419354838707,0.12096774193548386,0.05241935483870968,0.006850806451612901
680700,L,L,FC,23.55,0.036093418259023353,0.12738853503184713,0.23142250530785563,0.036093418259023353,0.0,0.0044352441613588105
680700,L,L,FF,69.4,0.055475504322766565,0.196685878962536,0.19740634005763685,0.07780979827089338,0.0,-0.006786023054755044
680700,L,L,FS,0.85,0.0,0.0,0.0,0.0,0.0,0.023
680700,L,L,KC,2.35,0.36170212765957444,0.0,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.692468085106383
680700,L,L,SI,62.65,0.06624102154828412,0.2641660015961692,0.08858739026336791,0.013567438148443736,0.0,-0.015581005586592181
680700,L,L,SL,35.35,0.1456859971711457,0.09618104667609617,0.16407355021216405,0.05233380480905234,0.024045261669024043,0.044333804809052337
680700,L,L,ST,28.95,0.08117443868739206,0.2072538860103627,0.15544041450777202,0.0,0.0,0.018195164075993094
680700,L,L,SV,5.1,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,-0.029499999999999995
680700,L,R,CH,167.05,0.09518108350793175,0.18557318168213108,0.2621969470218497,0.07273271475606105,0.022747680335228972,0.013582759652798563
680700,L,R,CU,103.75,0.10120481927710843,0.21012048192771085,0.1783132530120482,0.12385542168674699,0.00963855421686747,-0.023106987951807233
680700,L,R,FC,152.0,0.09802631578947368,0.18782894736842107,0.1674342105263158,0.05559210526315789,0.012828947368421053,-0.0069371710526315794
680700,L,R,FF,534.1,0.08743680958621981,0.21962179367159707,0.14257629657367535,0.05897771952817824,0.014042314173375772,-0.008588092117580978
680700,L,R,FS,75.3,0.12815405046480743,0.22045152722443562,0.1660026560424967,0.04913678618857902,0.011288180610889775,-0.005114209827357237
680700,L,R,KC,44.35,0.15107102593010147,0.12965050732807215,0.1555806087936866,0.05636978579481398,0.014656144306651634,0.04152987598647125
680700,L,R,OTHER,1.3,0.0,0.0,0.0,0.0,0.0,0.034999999999999996
680700,L,R,SI,189.95,0.025006580679126086,0.14872334824953937,0.2032113714135299,0.08107396683337721,0.023690444853908924,0.02700315872598052
680700,L,R,SL,161.5,0.15572755417956655,0.23374613003095976,0.13312693498452013,0.07987616099071208,0.013312693498452011,-0.014621362229102168
680700,L,R,ST,62.8,0.15047770700636942,0.23089171974522293,0.15047770700636942,0.09872611464968153,0.013535031847133758,-0.002194267515923569
680700,L,R,SV,3.45,0.0,0.6231884057971014,0.0,0.24637681159420288,0.0,-0.023043478260869565
680710,L,L,CU,0.9,0.0,0.0,0.0,0.0,0.0,-0.016
680710,L,L,SI,0.9,0.0,0.0,0.5,0.5,0.0,-0.142
680710,L,L,SL,1.35,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25600000000000006
680710,L,R,CH,0.9,0.0,0.0,0.0,0.0,0.0,0.046000000000000006
680710,L,R,CU,2.25,0.0,0.4,0.4,0.2,0.0,-0.09460000000000002
680710,L,R,FF,4.5,0.1,0.5,0.1,0.0,0.0,-0.042300000000000004
680716,R,L,CH,8.0,0.1625,0.0,0.20625,0.0,0.0,0.04963125
680716,R,L,CU,8.1,0.08024691358024692,0.1851851851851852,0.10493827160493828,0.10493827160493828,0.0,0.008253086419753093
680716,R,L,FC,4.05,0.0,0.0,0.0,0.0,0.0,-0.015160493827160497
680716,R,L,FF,30.7,0.08306188925081433,0.3680781758957655,0.13192182410423453,0.07654723127035831,0.0,-0.07458469055374592
680716,R,L,KC,1.7,0.0,0.0,0.0,0.0,0.0,0.07300000000000001
680716,R,L,SI,10.35,0.0,0.3285024154589372,0.0821256038647343,0.0821256038647343,0.0,-0.02421739130434782
680716,R,L,SL,10.45,0.24401913875598086,0.0,0.0813397129186603,0.0813397129186603,0.0,-0.04045454545454546
680716,R,L,ST,0.85,0.0,0.0,1.0,1.0,1.0,0.79
680716,R,R,CH,1.5,0.0,0.5666666666666667,0.43333333333333335,0.0,0.0,0.2145
680716,R,R,CU,2.7,0.0,0.0,0.6851851851851851,0.37037037037037035,0.0,0.1509814814814815
680716,R,R,FC,7.95,0.0,0.32075471698113206,0.23270440251572327,0.10691823899371068,0.0,-0.09022012578616351
680716,R,R,FF,30.9,0.05501618122977346,0.20064724919093851,0.13754045307443366,0.11488673139158576,0.0,0.009972491909385114
680716,R,R,FS,1.7,0.5,0.0,0.0,0.0,0.0,-0.12300000000000001
680716,R,R,SI,16.15,0.2105263157894737,0.10526315789473685,0.10526315789473685,0.052631578947368425,0.0,0.024947368421052635
680716,R,R,SL,29.15,0.2658662092624357,0.09262435677530018,0.12178387650085763,0.09262435677530018,0.0,-0.045722126929674096
680716,R,R,ST,21.45,0.07925407925407925,0.1258741258741259,0.24475524475524477,0.1258741258741259,0.039627039627039624,-0.029321678321678323
680718,L,L,CH,16.15,0.238390092879257,0.17647058823529413,0.21362229102167185,0.18575851393188855,0.027863777089783284,-0.08639938080495357
680718,L,L,CU,19.7,0.15228426395939088,0.24619289340101522,0.25380710659898476,0.10152284263959391,0.0,0.0039416243654822325
680718,L,L,FC,24.65,0.1967545638945233,0.15618661257606492,0.1967545638945233,0.15618661257606492,0.08113590263691683,0.1216551724137931
680718,L,L,FF,116.75,0.11092077087794432,0.16745182012847967,0.12205567451820129,0.06466809421841542,0.03297644539614561,-0.003241541755888653
680718,L,L,FS,0.85,1.0,0.0,0.0,0.0,0.0,-0.225
680718,L,L,OTHER,1.0,0.0,0.0,1.0,0.0,0.0,-0.254
680718,L,L,SI,142.1,0.07318789584799437,0.18261787473610133,0.16748768472906406,0.07635467980295567,0.0,-0.039062983814215343
680718,L,L,SL,77.55,0.16376531270148292,0.10638297872340426,0.1895551257253385,0.11411992263056092,0.02578981302385558,-0.0001218568665377185
680718,L,L,ST,49.15,0.11597151576805698,0.150559511698881,0.11597151576805698,0.061037639877924724,0.03458799593082401,-0.012509664292980671
680718,L,L,SV,3.55,0.28169014084507044,0.0,0.0,0.0,0.0,-0.11578873239436621
680718,L,R,CH,339.9,0.10900264783759929,0.16534274786701972,0.19814651368049427,0.11621065019123272,0.017210944395410415,-0.0067453662842012355
680718,L,R,CU,204.85,0.11691481571881865,0.1259458140102514,0.09738833292653161,0.05906761044666829,0.004149377593360996,-0.01983500122040517
680718,L,R,FC,209.1,0.13629842180774748,0.2570540411286466,0.22094691535150648,0.12697274031563846,0.04160688665710186,-0.001244619799139168
680718,L,R,FF,749.9,0.09614615282037604,0.23663155087344978,0.17789038538471796,0.0933457794372583,0.024136551540205362,-0.009982531004133885
680718,L,R,FS,103.85,0.14973519499277807,0.19065960519980743,0.2002888781896967,0.10977371208473762,0.06451612903225808,0.07182763601348098
680718,L,R,KC,58.8,0.05102040816326531,0.16751700680272108,0.08503401360544217,0.034013605442176874,0.017006802721088437,0.011378401360544218
680718,L,R,OTHER,30.2,0.028145695364238412,0.2450331125827815,0.3211920529801324,0.2218543046357616,0.033112582781456956,0.04034602649006624
680718,L,R,SI,172.65,0.08919779901534897,0.1717347234289024,0.2591949029829134,0.17839559803069793,0.045467709238343465,0.007788010425716766
680718,L,R,SL,249.75,0.17657657657657658,0.18338338338338336,0.13373373373373373,0.12692692692692692,0.02002002002002002,-0.004935335335335334
680718,L,R,ST,125.6,0.14848726114649682,0.18272292993630573,0.14171974522292996,0.10429936305732485,0.0374203821656051,0.034644904458598726
680718,L,R,SV,1.85,0.0,0.45945945945945943,0.0,0.0,0.0,-0.0072702702702702685
680728,L,L,CH,5.25,0.3238095238095238,0.3523809523809524,0.1619047619047619,0.0,0.0,0.00953333333333333
680728,L,L,CU,3.7,0.0,0.27027027027027023,0.22972972972972971,0.0,0.0,0.1317297297297297
680728,L,L,FC,3.85,0.0,0.2597402597402597,0.0,0.0,0.0,-0.06453246753246754
680728,L,L,FF,19.05,0.14173228346456693,0.32808398950131235,0.14173228346456693,0.04461942257217848,0.0,-0.0024698162729658766
680728,L,L,SI,26.85,0.03165735567970204,0.15828677839851024,0.22160148975791433,0.06331471135940409,0.03165735567970204,0.01573929236499069
680728,L,L,SL,21.5,0.3511627906976744,0.12558139534883722,0.08604651162790698,0.08604651162790698,0.03953488372093023,-0.007716279069767444
680728,L,L,ST,6.4,0.1328125,0.2890625,0.3125,0.0,0.0,-0.10121874999999998
680728,L,L,SV,0.85,0.0,0.0,0.0,0.0,0.0,0.026
680728,L,R,CH,92.95,0.22216245293168368,0.14254975793437333,0.14093598708983324,0.05970952124798278,0.00914470145239376,-2.044109736417517e-05
680728,L,R,CU,69.45,0.12526997840172785,0.10439164866810655,0.0986321094312455,0.06983441324694023,0.028797696184305253,0.005856731461483083
680728,L,R,FC,67.15,0.11243484735666417,0.23380491437081158,0.21221146686522707,0.14892032762472077,0.014892032762472076,0.029367088607594932
680728,L,R,FF,274.05,0.12625433315088488,0.23243933588761176,0.17733990147783252,0.10983397190293742,0.03375296478744755,-0.01025615763546798
680728,L,R,FS,41.6,0.18870192307692307,0.10216346153846154,0.140625,0.024038461538461536,0.0,0.02611418269230769
680728,L,R,KC,12.5,0.0,0.14800000000000002,0.0,0.0,0.0,0.013755999999999999
680728,L,R,OTHER,2.55,0.0,0.33333333333333337,0.0,0.0,0.0,-0.004999999999999999
680728,L,R,SI,60.9,0.0935960591133005,0.15188834154351397,0.16338259441707717,0.08620689655172414,0.0,-0.003505747126436781
680728,L,R,SL,68.95,0.1986947063089195,0.1443074691805656,0.05366207396664249,0.051486584481508335,0.026831036983321246,-0.007443074691805656
680728,L,R,ST,43.05,0.22183507549361212,0.11265969802555169,0.06271777003484322,0.04645760743321719,0.023228803716608595,-0.007918699186991871
680737,R,L,CH,41.55,0.2851985559566787,0.2647412755716005,0.11672683513838748,0.048134777376654635,0.0,-0.0363826714801444
680737,R,L,CU,18.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.0,0.005888888888888888
680737,R,L,FC,11.85,0.25316455696202533,0.25316455696202533,0.24050632911392406,0.08438818565400844,0.07172995780590717,-0.008278481012658224
680737,R,L,FF,79.05,0.16065781151170144,0.21505376344086022,0.23466160657811513,0.08475648323845668,0.036053130929791274,-0.019762175838077167
680737,R,L,SI,21.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.09523809523809523,0.01742857142857143
680737,R,L,SL,27.5,0.17090909090909093,0.16545454545454544,0.24363636363636365,0.03636363636363636,0.03636363636363636,0.012896363636363631
680737,R,L,ST,9.85,0.0,0.20304568527918782,0.0,0.10152284263959391,0.0,-0.012502538071065989
680737,R,R,CH,12.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,-0.03233333333333333
680737,R,R,CU,9.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.11911111111111111
680737,R,R,FC,13.0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.047538461538461536
680737,R,R,FF,77.9,0.082798459563543,0.2753530166880616,0.2053915275994865,0.05134788189987163,0.025673940949935813,-0.009528883183568674
680737,R,R,FS,4.0,0.0,0.25,0.25,0.0,0.0,0.09025
680737,R,R,KC,0.45,0.0,1.0,0.0,0.0,0.0,0.0
680737,R,R,OTHER,2.0,0.0,0.5,0.5,0.0,0.0,0.1415
680737,R,R,SI,42.0,0.047619047619047616,0.2619047619047619,0.16666666666666666,0.07142857142857142,0.0,0.007357142857142855
680737,R,R,SL,35.9,0.08356545961002786,0.22284122562674097,0.1671309192200557,0.02785515320334262,0.0,-0.04517688022284123
680737,R,R,ST,26.0,0.11538461538461539,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07653846153846154
680757,L,L,CH,65.8,0.03267477203647416,0.2021276595744681,0.303951367781155,0.08662613981762919,0.016717325227963528,-0.01927355623100304
680757,L,L,CU,90.85,0.02421574023115025,0.12878370941111722,0.19482663731425426,0.030820033021463952,0.0,0.006190423775454047
680757,L,L,FC,166.05,0.0367359229147847,0.16320385426076484,0.20867208672086718,0.01174345076784101,0.0,-0.027987654320987654
680757,L,L,FF,707.7,0.025575808958598276,0.19556309170552494,0.19181856718948706,0.03398332626819273,0.008407517309594461,-0.006384838208280345
680757,L,L,FS,2.7,0.0,0.0,0.37037037037037035,0.37037037037037035,0.0,-0.03992592592592593
680757,L,L,KC,13.15,0.0,0.07604562737642585,0.3612167300380228,0.09885931558935361,0.0,0.03968821292775666
680757,L,L,SI,545.1,0.022014309301045677,0.14465235736562096,0.2625206384149697,0.08392955421023665,0.025133003118693816,0.007006329113924051
680757,L,L,SL,354.2,0.07975719932241672,0.13848108413325805,0.17250141163184643,0.02300959909655562,0.008893280632411068,0.001271880293619425
680757,L,L,ST,172.0,0.06482558139534884,0.10319767441860465,0.17296511627906977,0.005813953488372093,0.0,-0.016297093023255813
680757,L,L,SV,19.95,0.08270676691729323,0.13032581453634087,0.08771929824561404,0.0,0.0,-0.017972431077694234
680757,L,R,CH,677.8,0.04794924756565359,0.1552817940395397,0.23871348480377697,0.05281794039539687,0.01836825022130422,0.00944622307465329
680757,L,R,CU,310.75,0.04473049074818986,0.1660498793242156,0.18551890587288816,0.058728881737731296,0.014641995172968623,0.0018857602574416728
680757,L,R,FC,397.9,0.02098517215380749,0.206333249560191,0.18610203568735864,0.04197034430761498,0.01985423473234481,0.008590349334003518
680757,L,R,FF,2261.9,0.01817056456960962,0.19485830496485254,0.19441619877094476,0.044696936204076214,0.0180158274017419,0.0004423272470047305
680757,L,R,FS,252.9,0.07315144325820483,0.145709766706208,0.18386714116251482,0.03222617635429023,0.0039541320680110716,-0.012451957295373666
680757,L,R,KC,134.0,0.01753731343283582,0.09738805970149254,0.2537313432835821,0.0955223880597015,0.014552238805970149,0.017797388059701495
680757,L,R,OTHER,13.55,0.06273062730627306,0.0959409594095941,0.26937269372693723,0.15867158671586715,0.0,-0.042077490774907744
680757,L,R,SI,634.0,0.013170347003154573,0.1440851735015773,0.2037854889589905,0.05370662460567823,0.015615141955835963,0.0015798107255520517
680757,L,R,SL,528.3,0.060760931289040324,0.15918985424947946,0.1743327654741624,0.06776452773045619,0.014007192882831726,-0.006160893431762257
680757,L,R,ST,178.7,0.03161723559037494,0.14941242305540012,0.18074986010072747,0.0825405707890319,0.02434247341913822,0.037005875769446
680757,L,R,SV,16.6,0.06024096385542168,0.36144578313253006,0.16265060240963855,0.051204819277108425,0.10240963855421685,0.09856927710843373
680763,R,R,FC,0.45,0.0,0.0,0.0,0.0,0.0,0.025
680763,R,R,FF,1.35,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.11199999999999999
680763,R,R,KC,0.45,0.0,0.0,1.0,1.0,0.0,-0.182
