pitcher,pitch_label,pitch_count,pitcher_total_pitches,pitch_ratio,player_name
405395,OTHER,8.55,12.15,0.7037037037037037,"Pujols, Albert"
405395,CU,3.6,12.15,0.2962962962962963,"Pujols, Albert"
424144,SI,31.2,54.15,0.5761772853185596,"Pérez, Oliver"
424144,SL,17.55,54.15,0.32409972299168976,"Pérez, Oliver"
424144,FF,5.4,54.15,0.0997229916897507,"Pérez, Oliver"
425794,CU,1097.7,3490.5,0.31448216587881395,"Wainwright, Adam"
425794,SI,1016.2,3490.5,0.2911330754906174,"Wainwright, Adam"
425794,FC,814.6,3490.5,0.2333763071193239,"Wainwright, Adam"
425794,FF,335.9,3490.5,0.09623263142816214,"Wainwright, Adam"
425794,CH,201.4,3490.5,0.05769946998997279,"Wainwright, Adam"
425794,OTHER,20.1,3490.5,0.005758487322733133,"Wainwright, Adam"
425794,SL,4.6,3490.5,0.0013178627703767367,"Wainwright, Adam"
425844,FF,1078.85,3185.85,0.3386380400834942,"Greinke, Zack"
425844,CH,570.4,3185.85,0.17904170001726383,"Greinke, Zack"
425844,CU,523.0,3185.85,0.16416341007894283,"Greinke, Zack"
425844,SL,453.55,3185.85,0.1423638903275421,"Greinke, Zack"
425844,SI,286.1,3185.85,0.089803349184676,"Greinke, Zack"
425844,FC,268.2,3185.85,0.08418475446113283,"Greinke, Zack"
425844,OTHER,5.75,3185.85,0.0018048558469482242,"Greinke, Zack"
425877,CU,9.0,18.0,0.5,"Molina, Yadier"
425877,OTHER,5.8500000000000005,18.0,0.325,"Molina, Yadier"
425877,FF,2.7,18.0,0.15000000000000002,"Molina, Yadier"
425877,SL,0.45,18.0,0.025,"Molina, Yadier"
429722,SL,164.4,318.9,0.5155221072436501,"Santana, Ervin"
429722,FF,144.0,318.9,0.451552210724365,"Santana, Ervin"
429722,CH,10.5,318.9,0.03292568203198495,"Santana, Ervin"
431148,FF,33.6,62.099999999999994,0.5410628019323672,"Kazmir, Scott"
431148,CH,19.2,62.099999999999994,0.3091787439613527,"Kazmir, Scott"
431148,SL,9.0,62.099999999999994,0.14492753623188406,"Kazmir, Scott"
431148,SI,0.3,62.099999999999994,0.004830917874396136,"Kazmir, Scott"
433589,FF,148.79999999999998,324.59999999999997,0.4584103512014787,"Petit, Yusmeiro"
433589,FC,74.1,324.59999999999997,0.22828096118299446,"Petit, Yusmeiro"
433589,CH,57.3,324.59999999999997,0.17652495378927913,"Petit, Yusmeiro"
433589,CU,44.1,324.59999999999997,0.1358595194085028,"Petit, Yusmeiro"
433589,OTHER,0.3,324.59999999999997,0.0009242144177449169,"Petit, Yusmeiro"
434378,FF,3228.55,6732.45,0.4795505350949506,"Verlander, Justin"
434378,SL,1616.7,6732.45,0.24013546331573202,"Verlander, Justin"
434378,CU,1224.05,6732.45,0.18181345572562738,"Verlander, Justin"
434378,CH,456.0,6732.45,0.06773165786600717,"Verlander, Justin"
434378,ST,195.0,6732.45,0.028964195797963596,"Verlander, Justin"
434378,SI,12.15,6732.45,0.0018046921997192703,"Verlander, Justin"
434671,FC,151.20000000000002,554.4,0.27272727272727276,"Sánchez, Aníbal"
434671,CH,141.75,554.4,0.2556818181818182,"Sánchez, Aníbal"
434671,SI,102.15,554.4,0.18425324675324678,"Sánchez, Aníbal"
434671,FF,96.75,554.4,0.174512987012987,"Sánchez, Aníbal"
434671,SL,31.5,554.4,0.05681818181818182,"Sánchez, Aníbal"
434671,CU,31.05,554.4,0.05600649350649351,"Sánchez, Aníbal"
444482,OTHER,8.4,8.4,1.0,"Peralta, David"
444876,CU,5.4,10.8,0.5,"Escobar, Alcides"
444876,OTHER,5.4,10.8,0.5,"Escobar, Alcides"
445213,SI,114.0,153.0,0.7450980392156863,"Kintzler, Brandon"
445213,SL,21.3,153.0,0.1392156862745098,"Kintzler, Brandon"
445213,CH,16.8,153.0,0.10980392156862745,"Kintzler, Brandon"
445213,FF,0.8999999999999999,153.0,0.00588235294117647,"Kintzler, Brandon"
445276,FC,2089.6,2748.75,0.760200090950432,"Jansen, Kenley"
445276,SI,363.35,2748.75,0.13218735788994998,"Jansen, Kenley"
445276,SL,256.05,2748.75,0.09315143246930423,"Jansen, Kenley"
445276,ST,39.75,2748.75,0.014461118690313779,"Jansen, Kenley"
445926,FC,1067.1,2063.45,0.5171436186968427,"Chavez, Jesse"
445926,SI,588.25,2063.45,0.28508081126269114,"Chavez, Jesse"
445926,CH,274.4,2063.45,0.13298117230851245,"Chavez, Jesse"
445926,CU,89.4,2063.45,0.04332549855823985,"Chavez, Jesse"
445926,SL,34.45,2063.45,0.016695340328091307,"Chavez, Jesse"
445926,FF,8.75,2063.45,0.004240471055756137,"Chavez, Jesse"
445926,OTHER,1.1,2063.45,0.0005330877898664858,"Chavez, Jesse"
446099,SI,4.5,6.6,0.6818181818181819,"Axford, John"
446099,FF,1.2,6.6,0.18181818181818182,"Axford, John"
446099,CU,0.8999999999999999,6.6,0.13636363636363635,"Axford, John"
446321,FC,190.35,478.35,0.39793038570084666,"Detwiler, Ross"
446321,FF,143.85,478.35,0.3007212292254625,"Detwiler, Ross"
446321,SI,99.3,478.35,0.20758858576356223,"Detwiler, Ross"
446321,CU,27.3,478.35,0.05707118218877391,"Detwiler, Ross"
446321,CH,17.55,478.35,0.036688617121354655,"Detwiler, Ross"
446372,FC,649.9,2097.2,0.30988937631127217,"Kluber, Corey"
446372,CU,586.65,2097.2,0.2797301163456037,"Kluber, Corey"
446372,SI,549.4,2097.2,0.26196833873736414,"Kluber, Corey"
446372,CH,264.8,2097.2,0.12626358954796874,"Kluber, Corey"
446372,FF,46.45,2097.2,0.022148579057791343,"Kluber, Corey"
448179,FF,1305.6,3520.8,0.3708248125426039,"Hill, Rich"
448179,CU,1247.2,3520.8,0.35423767325607813,"Hill, Rich"
448179,FC,412.8,3520.8,0.11724608043626449,"Hill, Rich"
448179,ST,288.45,3520.8,0.08192740286298568,"Hill, Rich"
448179,SI,110.95,3520.8,0.03151272438082254,"Hill, Rich"
448179,CH,98.25,3520.8,0.027905589638718472,"Hill, Rich"
448179,SL,35.45,3520.8,0.01006873437855033,"Hill, Rich"
448179,OTHER,22.1,3520.8,0.006276982503976369,"Hill, Rich"
448281,FF,229.04999999999998,284.55,0.8049551924090669,"Doolittle, Sean"
448281,CU,28.8,284.55,0.10121244069583553,"Doolittle, Sean"
448281,SL,14.1,284.55,0.049551924090669476,"Doolittle, Sean"
448281,FS,12.6,284.55,0.04428044280442804,"Doolittle, Sean"
448855,SI,141.29999999999998,367.5,0.3844897959183673,"Guerra, Junior"
448855,FF,64.5,367.5,0.17551020408163265,"Guerra, Junior"
448855,CU,58.199999999999996,367.5,0.1583673469387755,"Guerra, Junior"
448855,FS,58.199999999999996,367.5,0.1583673469387755,"Guerra, Junior"
448855,SL,45.3,367.5,0.12326530612244897,"Guerra, Junior"
450203,CU,3582.8,8890.1,0.4030100898752545,"Morton, Charlie"
450203,FF,2710.1,8890.1,0.3048447149075938,"Morton, Charlie"
450203,SI,983.9,8890.1,0.11067367071236543,"Morton, Charlie"
450203,CH,854.05,8890.1,0.09606753579824748,"Morton, Charlie"
450203,FC,759.25,8890.1,0.08540398870653873,"Morton, Charlie"
451584,FF,93.0,230.7,0.4031209362808843,"Davis, Wade"
451584,FC,73.8,230.7,0.3198959687906372,"Davis, Wade"
451584,KC,45.3,230.7,0.19635890767230169,"Davis, Wade"
451584,SI,15.0,230.7,0.06501950585175553,"Davis, Wade"
451584,CH,3.5999999999999996,230.7,0.015604681404421325,"Davis, Wade"
452027,SI,35.1,109.5,0.32054794520547947,"Albers, Andrew"
452027,FF,34.8,109.5,0.31780821917808216,"Albers, Andrew"
452027,SL,16.2,109.5,0.14794520547945206,"Albers, Andrew"
452027,CH,15.899999999999999,109.5,0.14520547945205478,"Albers, Andrew"
452027,CU,7.5,109.5,0.0684931506849315,"Albers, Andrew"
452657,FF,222.29999999999998,714.0,0.311344537815126,"Lester, Jon"
452657,FC,182.4,714.0,0.25546218487394956,"Lester, Jon"
452657,CH,129.6,714.0,0.1815126050420168,"Lester, Jon"
452657,SI,119.39999999999999,714.0,0.1672268907563025,"Lester, Jon"
452657,CU,60.3,714.0,0.08445378151260503,"Lester, Jon"
452678,OTHER,4.8,5.1,0.9411764705882353,"Cabrera, Asdrúbal"
452678,CU,0.3,5.1,0.058823529411764705,"Cabrera, Asdrúbal"
453178,FF,672.1,878.35,0.765184721352536,"Kennedy, Ian"
453178,FS,108.0,878.35,0.12295781863721751,"Kennedy, Ian"
453178,KC,36.65,878.35,0.0417259634542039,"Kennedy, Ian"
453178,CH,27.45,878.35,0.03125177890362611,"Kennedy, Ian"
453178,FC,20.5,878.35,0.023339215574657027,"Kennedy, Ian"
453178,SL,13.65,878.35,0.015540502077759435,"Kennedy, Ian"
453192,SL,120.3,186.0,0.646774193548387,"Miller, Andrew"
453192,SI,35.4,186.0,0.19032258064516128,"Miller, Andrew"
453192,FF,30.299999999999997,186.0,0.16290322580645158,"Miller, Andrew"
453265,CH,86.39999999999999,259.8,0.3325635103926097,"Watson, Tony"
453265,FF,65.1,259.8,0.2505773672055427,"Watson, Tony"
453265,SL,62.699999999999996,259.8,0.2413394919168591,"Watson, Tony"
453265,SI,45.6,259.8,0.17551963048498845,"Watson, Tony"
453268,SL,633.15,1417.05,0.44680851063829785,"Bard, Daniel"
453268,SI,539.9,1417.05,0.38100278748103455,"Bard, Daniel"
453268,FF,190.3,1417.05,0.13429307363889773,"Bard, Daniel"
453268,CH,31.45,1417.05,0.02219399456617621,"Bard, Daniel"
453268,SV,21.95,1417.05,0.01548992625524858,"Bard, Daniel"
453268,OTHER,0.3,1417.05,0.0002117074203450831,"Bard, Daniel"
453281,FC,66.6,238.2,0.2795969773299748,"LeBlanc, Wade"
453281,SI,57.0,238.2,0.23929471032745592,"LeBlanc, Wade"
453281,CH,53.1,238.2,0.22292191435768263,"LeBlanc, Wade"
453281,FF,35.699999999999996,238.2,0.14987405541561713,"LeBlanc, Wade"
453281,CU,25.8,238.2,0.10831234256926953,"LeBlanc, Wade"
453284,FF,101.25,219.29999999999998,0.4616963064295486,"Parker, Blake"
453284,FS,74.85,219.29999999999998,0.34131326949384405,"Parker, Blake"
453284,FC,25.5,219.29999999999998,0.11627906976744187,"Parker, Blake"
453284,CU,17.7,219.29999999999998,0.08071135430916553,"Parker, Blake"
453286,FF,2457.15,5278.2,0.4655280209162215,"Scherzer, Max"
453286,SL,1090.65,5278.2,0.20663294304876664,"Scherzer, Max"
453286,CH,734.8,5278.2,0.1392141260278125,"Scherzer, Max"
453286,CU,604.85,5278.2,0.11459399037550681,"Scherzer, Max"
453286,FC,390.75,5278.2,0.07403091963169263,"Scherzer, Max"
453343,FC,454.65,725.85,0.6263690845215953,"Melancon, Mark"
453343,KC,230.55,725.85,0.31762760901012604,"Melancon, Mark"
453343,FF,18.15,725.85,0.025005166356685263,"Melancon, Mark"
453343,FS,10.05,725.85,0.013845835916511676,"Melancon, Mark"
453343,SL,7.5,725.85,0.010332713370531101,"Melancon, Mark"
453343,SI,4.95,725.85,0.006819590824550527,"Melancon, Mark"
453562,SI,276.0,523.8,0.5269186712485682,"Arrieta, Jake"
453562,SL,124.5,523.8,0.23768613974799543,"Arrieta, Jake"
453562,CU,80.7,523.8,0.15406643757159222,"Arrieta, Jake"
453562,CH,42.6,523.8,0.08132875143184423,"Arrieta, Jake"
455117,OTHER,19.5,19.5,1.0,"Maldonado, Martín"
455119,FC,773.6,2181.7,0.35458587340147596,"Martin, Chris"
455119,FF,757.95,2181.7,0.3474125681807765,"Martin, Chris"
455119,FS,282.65,2181.7,0.12955493422560388,"Martin, Chris"
455119,SI,265.1,2181.7,0.12151074849887704,"Martin, Chris"
455119,ST,65.9,2181.7,0.030205802814319112,"Martin, Chris"
455119,CU,30.0,2181.7,0.013750744832011734,"Martin, Chris"
455119,SL,6.5,2181.7,0.002979328046935876,"Martin, Chris"
456034,SI,201.75,633.3,0.3185693983893889,"Price, David"
456034,FF,170.85,633.3,0.26977735670298436,"Price, David"
456034,FC,122.25,633.3,0.19303647560397916,"Price, David"
456034,CH,118.05,633.3,0.18640454760776884,"Price, David"
456034,KC,20.4,633.3,0.03221222169587873,"Price, David"
456501,FF,611.55,2331.75,0.2622708266323577,"Cueto, Johnny"
456501,SI,504.05,2331.75,0.21616811407740968,"Cueto, Johnny"
456501,CH,496.55,2331.75,0.2129516457596226,"Cueto, Johnny"
456501,SL,459.2,2331.75,0.196933633537043,"Cueto, Johnny"
456501,FC,241.25,2331.75,0.10346306422215075,"Cueto, Johnny"
456501,CU,18.85,2331.75,0.008084057038704837,"Cueto, Johnny"
456501,OTHER,0.3,2331.75,0.0001286587327114828,"Cueto, Johnny"
456713,FF,274.1,555.85,0.493118647117028,"Bush, Matt"
456713,CU,197.0,555.85,0.35441216155437616,"Bush, Matt"
456713,FC,66.45,555.85,0.11954664028065126,"Bush, Matt"
456713,SI,10.0,555.85,0.017990465053521632,"Bush, Matt"
456713,SL,5.7,555.85,0.01025456508050733,"Bush, Matt"
456713,ST,2.6,555.85,0.004677520913915625,"Bush, Matt"
457759,OTHER,2.6999999999999997,3.0,0.8999999999999999,"Turner, Justin"
457759,SL,0.3,3.0,0.09999999999999999,"Turner, Justin"
457915,FF,20.4,44.4,0.45945945945945943,"Guerra, Javy"
457915,SL,15.0,44.4,0.33783783783783783,"Guerra, Javy"
457915,CU,3.9,44.4,0.08783783783783784,"Guerra, Javy"
457915,SI,3.9,44.4,0.08783783783783784,"Guerra, Javy"
457915,CH,1.2,44.4,0.02702702702702703,"Guerra, Javy"
457918,FF,432.9,802.1999999999999,0.5396409872849663,"Happ, J.A."
457918,SI,141.6,802.1999999999999,0.17651458489154825,"Happ, J.A."
457918,SL,120.89999999999999,802.1999999999999,0.15071054599850411,"Happ, J.A."
457918,CH,96.6,802.1999999999999,0.12041884816753927,"Happ, J.A."
457918,CU,10.2,802.1999999999999,0.012715033657442035,"Happ, J.A."
458676,FF,38.1,102.6,0.3713450292397661,"Lindblom, Josh"
458676,FC,17.099999999999998,102.6,0.16666666666666666,"Lindblom, Josh"
458676,SL,14.7,102.6,0.14327485380116958,"Lindblom, Josh"
458676,CH,12.6,102.6,0.12280701754385966,"Lindblom, Josh"
458676,CU,10.799999999999999,102.6,0.10526315789473684,"Lindblom, Josh"
458676,FS,4.8,102.6,0.04678362573099415,"Lindblom, Josh"
458676,SI,4.5,102.6,0.04385964912280702,"Lindblom, Josh"
458677,FF,835.3,1708.6499999999999,0.4888654785942118,"Wilson, Justin"
458677,SL,468.6,1708.6499999999999,0.274251602142042,"Wilson, Justin"
458677,FC,357.8,1708.6499999999999,0.20940508588651863,"Wilson, Justin"
458677,FS,46.95,1708.6499999999999,0.027477833377227638,"Wilson, Justin"
458681,FF,2407.95,5366.15,0.4487295360733487,"Lynn, Lance"
458681,FC,1291.5,5366.15,0.2406753445207458,"Lynn, Lance"
458681,SI,820.7,5366.15,0.15294018989405814,"Lynn, Lance"
458681,CU,481.25,5366.15,0.08968254707751368,"Lynn, Lance"
458681,CH,315.05,5366.15,0.05871062120887415,"Lynn, Lance"
458681,SL,27.6,5366.15,0.00514335231031559,"Lynn, Lance"
458681,ST,22.099999999999998,5366.15,0.0041184089151440045,"Lynn, Lance"
458708,FC,114.3,242.39999999999998,0.47153465346534656,"Tomlin, Josh"
458708,CU,69.89999999999999,242.39999999999998,0.28836633663366334,"Tomlin, Josh"
458708,FF,54.6,242.39999999999998,0.22524752475247528,"Tomlin, Josh"
458708,CH,3.5999999999999996,242.39999999999998,0.01485148514851485,"Tomlin, Josh"
459429,FF,468.6,546.45,0.8575349986275048,"McGee, Jake"
459429,SL,74.7,546.45,0.13670052154817458,"McGee, Jake"
459429,SI,3.15,546.45,0.005764479824320614,"McGee, Jake"
461325,CH,58.199999999999996,173.85,0.3347713546160483,"Clippard, Tyler"
461325,FF,45.0,173.85,0.25884383088869717,"Clippard, Tyler"
461325,SI,32.7,173.85,0.18809318377911996,"Clippard, Tyler"
461325,FS,26.25,173.85,0.15099223468507333,"Clippard, Tyler"
461325,CU,8.25,173.85,0.04745470232959448,"Clippard, Tyler"
461325,SL,3.4499999999999997,173.85,0.01984469370146678,"Clippard, Tyler"
461865,OTHER,4.5,4.5,1.0,"Romine, Andrew"
461872,SL,33.3,59.699999999999996,0.5577889447236181,"Swarzak, Anthony"
461872,FF,25.5,59.699999999999996,0.4271356783919598,"Swarzak, Anthony"
461872,SI,0.8999999999999999,59.699999999999996,0.01507537688442211,"Swarzak, Anthony"
465657,FF,107.7,181.5,0.5933884297520662,"Soria, Joakim"
465657,SL,38.699999999999996,181.5,0.21322314049586774,"Soria, Joakim"
465657,CH,26.099999999999998,181.5,0.14380165289256197,"Soria, Joakim"
465657,CU,7.8,181.5,0.04297520661157025,"Soria, Joakim"
465657,SI,1.2,181.5,0.006611570247933884,"Soria, Joakim"
467008,FC,4.5,13.5,0.3333333333333333,"Strop, Pedro"
467008,SL,3.9,13.5,0.28888888888888886,"Strop, Pedro"
467008,FF,2.6999999999999997,13.5,0.19999999999999998,"Strop, Pedro"
467008,SI,2.4,13.5,0.17777777777777778,"Strop, Pedro"
468504,SI,241.05,688.2,0.35026155187445507,"Chacín, Jhoulys"
468504,CU,205.95,688.2,0.2992589363557105,"Chacín, Jhoulys"
468504,FC,164.55,688.2,0.2391020052310375,"Chacín, Jhoulys"
468504,FF,51.75,688.2,0.07519616390584132,"Chacín, Jhoulys"
468504,CH,20.85,688.2,0.03029642545771578,"Chacín, Jhoulys"
468504,SL,4.05,688.2,0.005884917175239755,"Chacín, Jhoulys"
471911,FF,1316.5,4494.55,0.2929103024774449,"Carrasco, Carlos"
471911,CH,1115.2,4494.55,0.24812272641310032,"Carrasco, Carlos"
471911,SL,1036.65,4494.55,0.23064600460557788,"Carrasco, Carlos"
471911,SI,663.05,4494.55,0.14752311132371426,"Carrasco, Carlos"
471911,CU,312.35,4494.55,0.06949527761399918,"Carrasco, Carlos"
471911,ST,46.9,4494.55,0.010434859997107608,"Carrasco, Carlos"
471911,FC,3.9000000000000004,4494.55,0.0008677175690558566,"Carrasco, Carlos"
472551,SI,91.75,181.35,0.5059277639922801,"Abad, Fernando"
472551,KC,38.35,181.35,0.21146953405017924,"Abad, Fernando"
472551,CH,26.45,181.35,0.1458505652054039,"Abad, Fernando"
472551,FF,20.0,181.35,0.11028398125172319,"Abad, Fernando"
472551,FC,4.8,181.35,0.026468155500413565,"Abad, Fernando"
472610,SI,1364.65,2777.7,0.4912877560571697,"García, Luis"
472610,ST,661.3,2777.7,0.23807466609065053,"García, Luis"
472610,FS,439.55,2777.7,0.15824243078806208,"García, Luis"
472610,SL,161.25,2777.7,0.05805162544551248,"García, Luis"
472610,FF,135.65,2777.7,0.04883536739028693,"García, Luis"
472610,FC,14.45,2777.7,0.005202145660078482,"García, Luis"
472610,OTHER,0.85,2777.7,0.0003060085682399107,"García, Luis"
474463,SI,203.7,452.4,0.45026525198938994,"Anderson, Brett"
474463,CH,116.1,452.4,0.256631299734748,"Anderson, Brett"
474463,KC,58.5,452.4,0.12931034482758622,"Anderson, Brett"
474463,FC,36.9,452.4,0.08156498673740054,"Anderson, Brett"
474463,SL,34.199999999999996,452.4,0.07559681697612732,"Anderson, Brett"
474463,FF,3.0,452.4,0.006631299734748011,"Anderson, Brett"
475054,ST,3.5999999999999996,6.8999999999999995,0.5217391304347826,"Roe, Chaz"
475054,SI,3.3,6.8999999999999995,0.4782608695652174,"Roe, Chaz"
475479,FF,172.05,580.95,0.29615285308546346,"Phelps, David"
475479,KC,153.3,580.95,0.2638781306480764,"Phelps, David"
475479,FC,146.85,580.95,0.25277562612961524,"Phelps, David"
475479,SI,67.2,580.95,0.11567260521559514,"Phelps, David"
475479,CH,41.550000000000004,580.95,0.07152078492124968,"Phelps, David"
476454,FF,3.5999999999999996,6.3,0.5714285714285714,"Betances, Dellin"
476454,KC,2.6999999999999997,6.3,0.42857142857142855,"Betances, Dellin"
476594,FF,36.9,109.39999999999999,0.3372943327239488,"Stock, Robert"
476594,FC,32.6,109.39999999999999,0.29798903107861063,"Stock, Robert"
476594,SI,19.0,109.39999999999999,0.1736745886654479,"Stock, Robert"
476594,CH,9.0,109.39999999999999,0.08226691042047532,"Stock, Robert"
476594,SL,6.0,109.39999999999999,0.05484460694698355,"Stock, Robert"
476594,ST,5.0,109.39999999999999,0.045703839122486295,"Stock, Robert"
476594,CU,0.8999999999999999,109.39999999999999,0.008226691042047532,"Stock, Robert"
476595,FC,561.75,995.35,0.5643743406841815,"Luetge, Lucas"
476595,ST,204.65,995.35,0.20560606821721003,"Luetge, Lucas"
476595,CU,143.95,995.35,0.14462249459988946,"Luetge, Lucas"
476595,SL,77.7,995.35,0.07806299291706435,"Luetge, Lucas"
476595,SI,4.55,995.35,0.004571256341990255,"Luetge, Lucas"
476595,FF,2.75,995.35,0.0027628472396644395,"Luetge, Lucas"
477132,SL,2101.45,4886.0,0.4300961932050757,"Kershaw, Clayton"
477132,FF,1775.2,4886.0,0.36332378223495704,"Kershaw, Clayton"
477132,CU,832.95,4886.0,0.17047687269750308,"Kershaw, Clayton"
477132,FS,120.4,4886.0,0.024641833810888254,"Kershaw, Clayton"
477132,CH,31.400000000000002,4886.0,0.0064265247646336475,"Kershaw, Clayton"
477132,SI,20.95,4886.0,0.004287760949652067,"Kershaw, Clayton"
477132,OTHER,3.65,4886.0,0.0007470323372902169,"Kershaw, Clayton"
488748,FF,45.3,88.2,0.5136054421768707,"Buchter, Ryan"
488748,CU,33.0,88.2,0.37414965986394555,"Buchter, Ryan"
488748,FC,9.9,88.2,0.11224489795918367,"Buchter, Ryan"
488984,FC,158.4,415.95,0.38081500180310135,"Hunter, Tommy"
488984,SI,157.25,415.95,0.37805024642384905,"Hunter, Tommy"
488984,CU,58.65,415.95,0.14100252434186802,"Hunter, Tommy"
488984,FF,25.6,415.95,0.061545858877268905,"Hunter, Tommy"
488984,CH,16.05,415.95,0.03858636855391273,"Hunter, Tommy"
489119,FC,1119.45,2555.05,0.4381323261775699,"Miley, Wade"
489119,CH,658.65,2555.05,0.2577836050175143,"Miley, Wade"
489119,FF,463.95,2555.05,0.1815815737461106,"Miley, Wade"
489119,SL,119.85,2555.05,0.04690710553609518,"Miley, Wade"
489119,SI,118.0,2555.05,0.04618304925539617,"Miley, Wade"
489119,CU,65.3,2555.05,0.02555722979980822,"Miley, Wade"
489119,ST,9.55,2555.05,0.0037376959355002837,"Miley, Wade"
489119,OTHER,0.3,2555.05,0.0001174145320052445,"Miley, Wade"
489265,SL,250.35,463.65,0.5399547072144937,"Romo, Sergio"
489265,SI,148.35,463.65,0.31996117761242315,"Romo, Sergio"
489265,CH,54.0,463.65,0.11646716273050793,"Romo, Sergio"
489265,FF,10.95,463.65,0.02361695244257522,"Romo, Sergio"
489334,SI,347.55,707.85,0.4909938546302183,"Stammen, Craig"
489334,FC,154.95,707.85,0.21890230981140069,"Stammen, Craig"
489334,KC,141.75,707.85,0.20025429116338206,"Stammen, Craig"
489334,SL,39.300000000000004,707.85,0.05552023733841916,"Stammen, Craig"
489334,FF,13.95,707.85,0.019707565162110616,"Stammen, Craig"
489334,CH,10.35,707.85,0.014621741894469166,"Stammen, Craig"
489446,FF,1326.45,2306.7,0.5750422681753155,"Yates, Kirby"
489446,FS,963.0,2306.7,0.41747951619196255,"Yates, Kirby"
489446,ST,9.1,2306.7,0.003945029696102657,"Yates, Kirby"
489446,SL,6.0,2306.7,0.0026011184809468075,"Yates, Kirby"
489446,OTHER,2.15,2306.7,0.000932067455672606,"Yates, Kirby"
491624,CH,183.15,244.65,0.7486204782342122,"Valdez, César"
491624,SI,28.65,244.65,0.11710606989576945,"Valdez, César"
491624,FF,20.7,244.65,0.08461066830165542,"Valdez, César"
491624,SL,12.15,244.65,0.04966278356836297,"Valdez, César"
491703,FF,14.1,20.099999999999998,0.7014925373134329,"Feliz, Neftalí"
491703,SL,3.5999999999999996,20.099999999999998,0.1791044776119403,"Feliz, Neftalí"
491703,CH,2.4,20.099999999999998,0.11940298507462688,"Feliz, Neftalí"
493603,ST,881.95,2368.2,0.37241364749598854,"Ottavino, Adam"
493603,SI,796.65,2368.2,0.33639473017481636,"Ottavino, Adam"
493603,FF,261.8,2368.2,0.1105480956000338,"Ottavino, Adam"
493603,FC,227.5,2368.2,0.09606452157756946,"Ottavino, Adam"
493603,CH,172.6,2368.2,0.0728823579089604,"Ottavino, Adam"
493603,SL,18.5,2368.2,0.007811840216197957,"Ottavino, Adam"
493603,CU,9.2,2368.2,0.003884807026433578,"Ottavino, Adam"
500610,FF,122.69999999999999,325.8,0.37661141804788206,"Guerra, Deolis"
500610,CH,100.8,325.8,0.30939226519337015,"Guerra, Deolis"
500610,SL,46.199999999999996,325.8,0.14180478821362796,"Guerra, Deolis"
500610,CU,30.599999999999998,325.8,0.09392265193370165,"Guerra, Deolis"
500610,SI,25.5,325.8,0.07826887661141804,"Guerra, Deolis"
500743,OTHER,104.95,104.95,1.0,"Rojas, Miguel"
500779,SI,2204.05,6998.75,0.3149205215217003,"Quintana, Jose"
500779,FF,1598.5,6998.75,0.22839792820146454,"Quintana, Jose"
500779,CH,1392.1,6998.75,0.19890694766922665,"Quintana, Jose"
500779,CU,1311.3,6998.75,0.18736202893373816,"Quintana, Jose"
500779,SV,492.8,6998.75,0.07041257367387034,"Quintana, Jose"
500871,OTHER,28.6,28.6,1.0,"Escobar, Eduardo"
501303,OTHER,5.4,5.4,1.0,"Adrianza, Ehire"
501381,FF,472.35,841.05,0.5616194043160336,"Pineda, Michael"
501381,SL,218.85,841.05,0.2602104512216872,"Pineda, Michael"
501381,CH,149.85,841.05,0.1781701444622793,"Pineda, Michael"
501593,CH,16.5,32.4,0.5092592592592593,"Avilán, Luis"
501593,SI,13.799999999999999,32.4,0.42592592592592593,"Avilán, Luis"
501593,CU,2.1,32.4,0.06481481481481483,"Avilán, Luis"
501625,SI,193.79999999999998,413.84999999999997,0.4682856107285248,"Alvarez, Jose"
501625,CH,124.8,413.84999999999997,0.30155853570134106,"Alvarez, Jose"
501625,FF,42.6,413.84999999999997,0.10293584632113086,"Alvarez, Jose"
501625,SL,42.15,413.84999999999997,0.10184849583182314,"Alvarez, Jose"
501625,FC,10.5,413.84999999999997,0.02537151141718014,"Alvarez, Jose"
501789,FC,31.799999999999997,40.5,0.7851851851851851,"Harris, Will"
501789,CU,7.8,40.5,0.1925925925925926,"Harris, Will"
501789,FF,0.8999999999999999,40.5,0.02222222222222222,"Harris, Will"
501925,SI,168.45,414.15,0.4067366896052155,"Smith, Joe"
501925,SL,126.6,414.15,0.305686345526983,"Smith, Joe"
501925,FF,114.9,414.15,0.27743571169865994,"Smith, Joe"
501925,CH,4.2,414.15,0.010141253169141617,"Smith, Joe"
501985,FF,662.25,1573.8,0.4207967975600458,"Minor, Mike"
501985,SL,367.65,1573.8,0.23360655737704916,"Minor, Mike"
501985,CH,335.25,1573.8,0.21301944338543652,"Minor, Mike"
501985,KC,205.2,1573.8,0.1303850552802135,"Minor, Mike"
501985,SI,3.45,1573.8,0.0021921463972550516,"Minor, Mike"
502042,SL,407.85,924.75,0.4410381184103812,"Archer, Chris"
502042,FF,343.35,924.75,0.3712895377128954,"Archer, Chris"
502042,CH,130.95,924.75,0.1416058394160584,"Archer, Chris"
502042,CU,42.6,924.75,0.04606650446066505,"Archer, Chris"
502043,SI,1876.05,6682.0,0.2807617479796468,"Gibson, Kyle"
502043,FC,1243.05,6682.0,0.18602963184675247,"Gibson, Kyle"
502043,ST,949.55,6682.0,0.14210565698892547,"Gibson, Kyle"
502043,FF,858.0,6682.0,0.12840466926070038,"Gibson, Kyle"
